repeat,severity,classifier,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
10,0.4,hist_gbm,overlap,0.09324124263342103,0.33,0.0,114.6324945180234,120.84464804899295,0.24993884137052938,0.24993884137052938
11,0.0,logistic,unweighted,0.07199343278463649,0.885,0.0,180.0,180.0,1.0,1.0
11,0.0,logistic,source,0.07410833370261008,0.82,0.0,179.87411913605303,180.0,1.0639411959009744,1.0
11,0.0,logistic,target,0.07354247952110728,0.845,0.0,180.0,179.86721401386396,1.0,1.0673353047714427
11,0.0,logistic,both,0.0756887650911462,0.8,0.0,179.87411913605303,179.86721401386396,1.0639411959009744,1.0673353047714427
11,0.0,logistic,crump,0.07199343278463649,0.885,0.0,180.0,180.0,1.0,1.0
11,0.0,logistic,overlap,0.07239776229668174,0.885,0.0,179.99986870654013,179.9998146113161,0.2499999999446733,0.24999998848115645
11,0.0,random_forest,unweighted,0.07199343278463649,0.885,0.0,180.0,180.0,1.0,1.0
11,0.0,random_forest,source,0.07499234974698862,0.825,0.0,171.40748085568768,180.0,1.3466705106324597,1.0
11,0.0,random_forest,target,0.0715818098491263,0.89,0.0,180.0,172.75646551029223,1.0,1.5356297306215496
11,0.0,random_forest,both,0.07454353611488812,0.835,0.0,171.40748085568768,172.75646551029223,1.3466705106324597,1.5356297306215496
11,0.0,random_forest,crump,0.07362921654819804,0.885,0.0,180.0,176.0,1.0,1.0
11,0.0,random_forest,overlap,0.07505703329845037,0.82,0.0,178.4825474502737,177.0065235956932,0.2499999975142041,0.2499999728987409
11,0.0,hist_gbm,unweighted,0.07199343278463649,0.885,0.0,180.0,180.0,1.0,1.0
11,0.0,hist_gbm,source,0.07233275783498433,0.89,0.0,156.35039505693285,180.0,1.8092436633497297,1.0
11,0.0,hist_gbm,target,0.0720723450466018,0.86,0.0,180.0,162.8098323790197,1.0,1.9992909413709556
11,0.0,hist_gbm,both,0.07235181397365334,0.86,0.0,156.35039505693285,162.8098323790197,1.8092436633497297,1.9992909413709556
11,0.0,hist_gbm,crump,0.07199343278463649,0.885,0.0,180.0,180.0,1.0,1.0
11,0.0,hist_gbm,overlap,0.07230390762920408,0.89,0.0,172.5980405360273,177.1354248040164,0.2499995366281622,0.2499995366281622
11,0.1,logistic,unweighted,0.10396195035055632,0.045,1.0,180.0,180.0,1.0,1.0
11,0.1,logistic,source,0.09618145408128065,0.165,0.0,175.02799731905512,180.0,1.3532969333360545,1.0
11,0.1,logistic,target,0.0861332504553429,0.485,0.0,180.0,174.11547432032884,1.0,1.3820680304652262
11,0.1,logistic,both,0.07851261121984751,0.795,0.0,175.02799731905512,174.11547432032884,1.3532969333360545,1.3820680304652262
11,0.1,logistic,crump,0.10396195035055632,0.045,1.0,180.0,180.0,1.0,1.0
11,0.1,logistic,overlap,0.1005413631584678,0.09,0.0,179.62750130135797,179.5249512976959,0.24999999972219128,0.24999998248133162
11,0.1,random_forest,unweighted,0.10396195035055632,0.045,1.0,180.0,180.0,1.0,1.0
11,0.1,random_forest,source,0.10195861317297517,0.08,0.0,166.1003462327443,180.0,1.4174117064116918,1.0
11,0.1,random_forest,target,0.08228016711470541,0.655,0.0,180.0,159.12137999599335,1.0,1.4852143269260394
11,0.1,random_forest,both,0.07986920373503928,0.725,0.0,166.1003462327443,159.12137999599335,1.4174117064116918,1.4852143269260394
11,0.1,random_forest,crump,0.08040460281188404,0.66,0.0,169.0,162.0,1.0,1.0
11,0.1,random_forest,overlap,0.07987456194567119,0.735,0.0,169.595116448637,162.71882636487135,0.24999996907778713,0.24999996907778713
11,0.1,hist_gbm,unweighted,0.10396195035055632,0.045,1.0,180.0,180.0,1.0,1.0
11,0.1,hist_gbm,source,0.10223173033040604,0.07,0.0,154.7298730728536,180.0,2.422299883328828,1.0
11,0.1,hist_gbm,target,0.07947397979200402,0.735,0.0,180.0,149.32645758276396,1.0,2.1348506286872393
11,0.1,hist_gbm,both,0.07771466133657962,0.775,0.0,154.7298730728536,149.32645758276396,2.422299883328828,2.1348506286872393
11,0.1,hist_gbm,crump,0.07991677151037026,0.65,0.0,179.0,161.0,1.0,1.0
11,0.1,hist_gbm,overlap,0.08791450861650618,0.455,0.0,172.79521370932596,167.9731985363944,0.24998520221090959,0.24999983813605375
11,0.2,logistic,unweighted,0.12796834895595185,0.005,1.0,180.0,180.0,1.0,1.0
11,0.2,logistic,source,0.11146590923649707,0.01,1.0,165.36193059191496,180.0,1.5901182364243494,1.0
11,0.2,logistic,target,0.09635778320500668,0.15,0.0,180.0,164.41656421231778,1.0,1.6178708739139656
11,0.2,logistic,both,0.07965987442438323,0.715,0.0,165.36193059191496,164.41656421231778,1.5901182364243494,1.6178708739139656
11,0.2,logistic,crump,0.12796834895595185,0.005,1.0,180.0,180.0,1.0,1.0
11,0.2,logistic,overlap,0.11539244220129995,0.01,1.0,177.43401047948785,177.1143834379781,0.24999988050096184,0.2499999696051756
11,0.2,random_forest,unweighted,0.12796834895595185,0.005,1.0,180.0,180.0,1.0,1.0
11,0.2,random_forest,source,0.12034666928497725,0.01,1.0,151.8343249999721,180.0,1.6612487977856616,1.0
11,0.2,random_forest,target,0.09538325179592724,0.175,0.0,180.0,147.8703314118553,1.0,1.7701413772846262
11,0.2,random_forest,both,0.08628185058253363,0.49,0.0,151.8343249999721,147.8703314118553,1.6612487977856616,1.7701413772846262
11,0.2,random_forest,crump,0.08155455147221875,0.62,0.0,158.0,151.0,1.0,1.0
11,0.2,random_forest,overlap,0.08289877602240985,0.585,0.0,157.1505767085412,151.12184687219982,0.2499999363688468,0.2499999363688468
11,0.2,hist_gbm,unweighted,0.12796834895595185,0.005,1.0,180.0,180.0,1.0,1.0
11,0.2,hist_gbm,source,0.12205691788282315,0.005,1.0,137.83842913786054,180.0,2.2785764628855167,1.0
11,0.2,hist_gbm,target,0.09751460827294828,0.145,0.0,180.0,135.6818731544841,1.0,2.3847281196045844
11,0.2,hist_gbm,both,0.09061353534122364,0.315,0.0,137.83842913786054,135.6818731544841,2.2785764628855167,2.3847281196045844
11,0.2,hist_gbm,crump,0.07937902159051943,0.715,0.0,157.0,150.0,1.0,1.0
11,0.2,hist_gbm,overlap,0.08603979304043646,0.48,0.0,152.70140192821046,148.74075646535843,0.24999980423430598,0.24999980423430598
11,0.3,logistic,unweighted,0.16719131611034904,0.005,1.0,180.0,180.0,1.0,1.0
11,0.3,logistic,source,0.13989412024204115,0.005,1.0,146.85936457827674,180.0,1.9609267268465622,1.0
11,0.3,logistic,target,0.11239325863755577,0.01,1.0,180.0,145.9681443711115,1.0,1.9680346416672396
11,0.3,logistic,both,0.0816237057196058,0.66,0.0,146.85936457827674,145.9681443711115,1.9609267268465622,1.9680346416672396
11,0.3,logistic,crump,0.16719131611034904,0.005,1.0,180.0,180.0,1.0,1.0
11,0.3,logistic,overlap,0.13507170916865346,0.005,1.0,170.34133924377377,168.50205934067247,0.24999533062895835,0.24999926931574024
11,0.3,random_forest,unweighted,0.16719131611034904,0.005,1.0,180.0,180.0,1.0,1.0
11,0.3,random_forest,source,0.14876663714399813,0.005,1.0,133.00919453494419,180.0,1.7929972106706393,1.0
11,0.3,random_forest,target,0.11416251041045064,0.01,1.0,180.0,131.93429891662578,1.0,1.9369473077569448
11,0.3,random_forest,both,0.0897885468340546,0.345,0.0,133.00919453494419,131.93429891662578,1.7929972106706393,1.9369473077569448
11,0.3,random_forest,crump,0.09020929918713541,0.385,0.0,138.0,135.0,1.0,1.0
11,0.3,random_forest,overlap,0.09009692339338822,0.335,0.0,138.88504155483727,134.51012176765164,0.24999920700661937,0.24999980791231768
11,0.3,hist_gbm,unweighted,0.16719131611034904,0.005,1.0,180.0,180.0,1.0,1.0
11,0.3,hist_gbm,source,0.147376484669527,0.005,1.0,120.7330672347056,180.0,2.4085835684177193,1.0
11,0.3,hist_gbm,target,0.11391228671604416,0.015,1.0,180.0,122.65266166504323,1.0,2.5696811083934694
11,0.3,hist_gbm,both,0.08839388468932075,0.39,0.0,120.7330672347056,122.65266166504323,2.4085835684177193,2.5696811083934694
11,0.3,hist_gbm,crump,0.09046732898916494,0.27,0.0,140.0,134.0,1.0,1.0
11,0.3,hist_gbm,overlap,0.09370298063680377,0.255,0.0,136.2425464882805,132.88262075003237,0.2499971496624511,0.24998966771385747
11,0.4,logistic,unweighted,0.19833697321292484,0.005,1.0,180.0,180.0,1.0,1.0
11,0.4,logistic,source,0.1547684776083172,0.005,1.0,128.1302841009778,180.0,2.384326138714197,1.0
11,0.4,logistic,target,0.1263731948407307,0.005,1.0,180.0,125.74792938029826,1.0,2.3907757386063877
11,0.4,logistic,both,0.07661062030298994,0.795,0.0,128.1302841009778,125.74792938029826,2.384326138714197,2.3907757386063877
11,0.4,logistic,crump,0.1557831888129595,0.005,1.0,156.0,148.0,1.0,1.0
11,0.4,logistic,overlap,0.1454650478595018,0.005,1.0,158.8529802231505,155.04164212514297,0.2499903717502951,0.2499978212277227
11,0.4,random_forest,unweighted,0.19833697321292484,0.005,1.0,180.0,180.0,1.0,1.0
11,0.4,random_forest,source,0.17110001702437488,0.005,1.0,115.85516504943153,180.0,2.1764655746488604,1.0
11,0.4,random_forest,target,0.13049361109290183,0.005,1.0,180.0,113.55640865388139,1.0,2.2227726533915
11,0.4,random_forest,both,0.09196791659096938,0.36,0.0,115.85516504943153,113.55640865388139,2.1764655746488604,2.2227726533915
11,0.4,random_forest,crump,0.09569573424554526,0.18,0.0,123.0,118.0,1.0,1.0
11,0.4,random_forest,overlap,0.0946219548993534,0.29,0.0,123.59924045847053,117.18249883027529,0.2499980946208595,0.24999996539599642
11,0.4,hist_gbm,unweighted,0.19833697321292484,0.005,1.0,180.0,180.0,1.0,1.0
11,0.4,hist_gbm,source,0.16978634512897517,0.005,1.0,105.12106167317901,180.0,2.881267721550393,1.0
11,0.4,hist_gbm,target,0.13110868753978172,0.005,1.0,180.0,103.51092144254054,1.0,2.7634507641879815
11,0.4,hist_gbm,both,0.09397718147826468,0.305,0.0,105.12106167317901,103.51092144254054,2.881267721550393,2.7634507641879815
11,0.4,hist_gbm,crump,0.09429005056624437,0.305,0.0,121.0,118.0,1.0,1.0
11,0.4,hist_gbm,overlap,0.09961656972285812,0.17,0.0,120.04949502802359,115.9222979341594,0.2499843863206622,0.2499843863206622
12,0.0,logistic,unweighted,0.09235788180155466,0.235,0.0,180.0,180.0,1.0,1.0
12,0.0,logistic,source,0.09265777604595582,0.235,0.0,179.99893548300585,180.0,1.0066293408915035,1.0
12,0.0,logistic,target,0.0921869146553532,0.24,0.0,180.0,179.99888705234136,1.0,1.00651182579131
12,0.0,logistic,both,0.09248627914481372,0.235,0.0,179.99893548300585,179.99888705234136,1.0066293408915035,1.00651182579131
12,0.0,logistic,crump,0.09235788180155466,0.235,0.0,180.0,180.0,1.0,1.0
12,0.0,logistic,overlap,0.09283776050004786,0.235,0.0,179.99999998563177,179.99999998661696,0.24999999999949984,0.24999999936282719
12,0.0,random_forest,unweighted,0.09235788180155466,0.235,0.0,180.0,180.0,1.0,1.0
12,0.0,random_forest,source,0.09374499485217788,0.21,0.0,174.88333828633287,180.0,1.3564129729344507,1.0
12,0.0,random_forest,target,0.09354576762037838,0.2,0.0,180.0,174.50572018634372,1.0,1.3001140674612846
12,0.0,random_forest,both,0.09493645632072192,0.18,0.0,174.88333828633287,174.50572018634372,1.3564129729344507,1.3001140674612846
12,0.0,random_forest,crump,0.09235788180155466,0.235,0.0,180.0,180.0,1.0,1.0
12,0.0,random_forest,overlap,0.094864262419,0.185,0.0,179.1334692981135,179.28680452346754,0.24999999466897474,0.24999998076073413
12,0.0,hist_gbm,unweighted,0.09235788180155466,0.235,0.0,180.0,180.0,1.0,1.0
12,0.0,hist_gbm,source,0.08604619994579737,0.465,0.0,161.6979062564761,180.0,1.7583763115788227,1.0
12,0.0,hist_gbm,target,0.09599713261479802,0.145,0.0,180.0,165.19690531025972,1.0,1.9021269790709097
12,0.0,hist_gbm,both,0.08947864539266653,0.345,0.0,161.6979062564761,165.19690531025972,1.7583763115788227,1.9021269790709097
12,0.0,hist_gbm,crump,0.09235788180155466,0.235,0.0,180.0,180.0,1.0,1.0
12,0.0,hist_gbm,overlap,0.09091929628192039,0.27,0.0,176.0806032664717,177.41829662537586,0.24999991543798905,0.24999991543798905
12,0.1,logistic,unweighted,0.11766586457857034,0.01,1.0,180.0,180.0,1.0,1.0
12,0.1,logistic,source,0.10455693592634617,0.05,0.0,170.85486641071748,180.0,1.5181654477083353,1.0
12,0.1,logistic,target,0.0959208188196289,0.135,0.0,180.0,171.04234897614037,1.0,1.5045026234408077
12,0.1,logistic,both,0.08298426286504144,0.585,0.0,170.85486641071748,171.04234897614037,1.5181654477083353,1.5045026234408077
12,0.1,logistic,crump,0.11766586457857034,0.01,1.0,180.0,180.0,1.0,1.0
12,0.1,logistic,overlap,0.11173589578974906,0.025,1.0,178.7892589775566,178.94348235001502,0.24999999785727534,0.2499970866791954
12,0.1,random_forest,unweighted,0.11766586457857034,0.01,1.0,180.0,180.0,1.0,1.0
12,0.1,random_forest,source,0.11059564404096886,0.02,1.0,160.165142870041,180.0,1.4980424623540998,1.0
12,0.1,random_forest,target,0.09817348213258006,0.095,0.0,180.0,161.3894485898248,1.0,1.3906766030493642
12,0.1,random_forest,both,0.0900060901362651,0.295,0.0,160.165142870041,161.3894485898248,1.4980424623540998,1.3906766030493642
12,0.1,random_forest,crump,0.08972104460639405,0.355,0.0,162.0,165.0,1.0,1.0
12,0.1,random_forest,overlap,0.08958431990830158,0.305,0.0,162.31897858283764,164.43490409608447,0.24999999524632413,0.24999999277076715
12,0.1,hist_gbm,unweighted,0.11766586457857034,0.01,1.0,180.0,180.0,1.0,1.0
12,0.1,hist_gbm,source,0.1050824411234201,0.06,0.0,144.18457865275033,180.0,2.5504824624078184,1.0
12,0.1,hist_gbm,target,0.09942833051011771,0.1,0.0,180.0,147.3133094262855,1.0,2.580936115916326
12,0.1,hist_gbm,both,0.08571024418549526,0.475,0.0,144.18457865275033,147.3133094262855,2.5504824624078184,2.580936115916326
12,0.1,hist_gbm,crump,0.08431623499865122,0.49,0.0,158.0,160.0,1.0,1.0
12,0.1,hist_gbm,overlap,0.09640158063007145,0.16,0.0,162.68661073239684,165.32943237377464,0.24998617270275086,0.24999993218937058
12,0.2,logistic,unweighted,0.16059833581008992,0.005,1.0,180.0,180.0,1.0,1.0
12,0.2,logistic,source,0.13070503316620896,0.005,1.0,146.63911526851012,180.0,2.025283016300401,1.0
12,0.2,logistic,target,0.11213217646980612,0.015,1.0,180.0,149.50795958682735,1.0,1.9719350054226807
12,0.2,logistic,both,0.07980292859619395,0.65,0.0,146.63911526851012,149.50795958682735,2.025283016300401,1.9719350054226807
12,0.2,logistic,crump,0.15860721392630514,0.005,1.0,178.0,179.0,1.0,1.0
12,0.2,logistic,overlap,0.13204304297887712,0.005,1.0,169.3474831330083,170.33972685666834,0.24999789544657672,0.24998219768678326
12,0.2,random_forest,unweighted,0.16059833581008992,0.005,1.0,180.0,180.0,1.0,1.0
12,0.2,random_forest,source,0.1381506563010893,0.005,1.0,133.33865354867328,180.0,1.6715740975660875,1.0
12,0.2,random_forest,target,0.11908184281688874,0.01,1.0,180.0,140.92940590359353,1.0,1.584125339299149
12,0.2,random_forest,both,0.09063747476741627,0.295,0.0,133.33865354867328,140.92940590359353,1.6715740975660875,1.584125339299149
12,0.2,random_forest,crump,0.09105587958123011,0.255,0.0,134.0,143.0,1.0,1.0
12,0.2,random_forest,overlap,0.09182983842403822,0.25,0.0,136.03707111824139,143.73509493298263,0.2499999894082976,0.2499999894082976
12,0.2,hist_gbm,unweighted,0.16059833581008992,0.005,1.0,180.0,180.0,1.0,1.0
12,0.2,hist_gbm,source,0.13341324822958542,0.005,1.0,124.77299957456803,180.0,2.202658558613685,1.0
12,0.2,hist_gbm,target,0.12162405764857659,0.01,1.0,180.0,134.74057454046502,1.0,2.2853384605141502
12,0.2,hist_gbm,both,0.08840991124689451,0.395,0.0,124.77299957456803,134.74057454046502,2.202658558613685,2.2853384605141502
12,0.2,hist_gbm,crump,0.09104829688520169,0.28,0.0,134.0,143.0,1.0,1.0
12,0.2,hist_gbm,overlap,0.09694414654768649,0.135,0.0,136.35575392150255,146.45915537534765,0.24999952757235575,0.2499983096477687
12,0.3,logistic,unweighted,0.19985327503429354,0.005,1.0,180.0,180.0,1.0,1.0
12,0.3,logistic,source,0.16478824889434057,0.005,1.0,130.63010040322413,180.0,2.3817514447899564,1.0
12,0.3,logistic,target,0.132924993090065,0.005,1.0,180.0,129.65456467613663,1.0,2.3704867661514943
12,0.3,logistic,both,0.09089911366118414,0.32,0.0,130.63010040322413,129.65456467613663,2.3817514447899564,2.3704867661514943
12,0.3,logistic,crump,0.1678946562188437,0.005,1.0,157.0,155.0,1.0,1.0
12,0.3,logistic,overlap,0.1541514222109754,0.005,1.0,158.00813497922297,158.52395621935094,0.24999388204950992,0.24999994351344393
12,0.3,random_forest,unweighted,0.19985327503429354,0.005,1.0,180.0,180.0,1.0,1.0
12,0.3,random_forest,source,0.17390814800704368,0.005,1.0,123.02668651881447,180.0,1.8695656678071981,1.0
12,0.3,random_forest,target,0.13962439774665228,0.005,1.0,180.0,118.28701487012476,1.0,1.9049051758231892
12,0.3,random_forest,both,0.1032702102500546,0.1,0.0,123.02668651881447,118.28701487012476,1.8695656678071981,1.9049051758231892
12,0.3,random_forest,crump,0.10958403589041596,0.055,0.0,124.0,123.0,1.0,1.0
12,0.3,random_forest,overlap,0.10719125706616278,0.075,0.0,126.0711167965934,122.01473283745946,0.24999783202035084,0.24999999221110214
12,0.3,hist_gbm,unweighted,0.19985327503429354,0.005,1.0,180.0,180.0,1.0,1.0
12,0.3,hist_gbm,source,0.16816098249010883,0.005,1.0,115.12063153029172,180.0,2.5928674775702842,1.0
12,0.3,hist_gbm,target,0.13985827305171386,0.005,1.0,180.0,113.35430769395445,1.0,2.4892073436916156
12,0.3,hist_gbm,both,0.09711978686067925,0.175,0.0,115.12063153029172,113.35430769395445,2.5928674775702842,2.4892073436916156
12,0.3,hist_gbm,crump,0.10486043066698597,0.05,0.0,122.0,121.0,1.0,1.0
12,0.3,hist_gbm,overlap,0.11146313572619193,0.03,1.0,125.35398986907265,124.4289155045638,0.24999766830146888,0.24999766830146888
12,0.4,logistic,unweighted,0.22415324931412897,0.005,1.0,180.0,180.0,1.0,1.0
12,0.4,logistic,source,0.18599293444791465,0.005,1.0,112.15216774131287,180.0,2.8441767897416597,1.0
12,0.4,logistic,target,0.13999013877236946,0.005,1.0,180.0,112.20358599431735,1.0,2.8256665954171942
12,0.4,logistic,both,0.08483755039470296,0.515,0.0,112.15216774131287,112.20358599431735,2.8441767897416597,2.8256665954171942
12,0.4,logistic,crump,0.14489866975507829,0.005,1.0,122.0,124.0,1.0,1.0
12,0.4,logistic,overlap,0.15676104696349352,0.005,1.0,144.93391783495153,145.11031295020965,0.24999978700194567,0.24999074398164142
12,0.4,random_forest,unweighted,0.22415324931412897,0.005,1.0,180.0,180.0,1.0,1.0
12,0.4,random_forest,source,0.19429361768373768,0.005,1.0,105.3577678949432,180.0,2.2436305278866486,1.0
12,0.4,random_forest,target,0.14118285881819073,0.005,1.0,180.0,99.79095506243343,1.0,2.478825347044836
12,0.4,random_forest,both,0.08806929386467843,0.415,0.0,105.3577678949432,99.79095506243343,2.2436305278866486,2.478825347044836
12,0.4,random_forest,crump,0.09793675098573676,0.17,0.0,109.0,104.0,1.0,1.0
12,0.4,random_forest,overlap,0.0939911874708501,0.205,0.0,109.14644018434326,103.88116421747085,0.2499871631400168,0.2499997701678505
12,0.4,hist_gbm,unweighted,0.22415324931412897,0.005,1.0,180.0,180.0,1.0,1.0
12,0.4,hist_gbm,source,0.19254401064201537,0.005,1.0,99.59592372807948,180.0,3.142694662529708,1.0
12,0.4,hist_gbm,target,0.14124847359140094,0.005,1.0,180.0,95.82381397856001,1.0,2.9725091830244943
12,0.4,hist_gbm,both,0.08729170814288523,0.415,0.0,99.59592372807948,95.82381397856001,3.142694662529708,2.9725091830244943
12,0.4,hist_gbm,crump,0.09553339979673463,0.235,0.0,106.0,104.0,1.0,1.0
12,0.4,hist_gbm,overlap,0.09810798595469433,0.135,0.0,110.59082941716126,106.23668957233055,0.24999992311690264,0.24999992311690264
13,0.0,logistic,unweighted,0.09071783836305441,0.24,0.0,180.0,180.0,1.0,1.0
13,0.0,logistic,source,0.08786803134841674,0.34,0.0,179.5576744145304,180.0,1.1145053902130793,1.0
13,0.0,logistic,target,0.0869902633660872,0.365,0.0,180.0,179.5143466629172,1.0,1.1231631698318032
13,0.0,logistic,both,0.0841919104623759,0.49,0.0,179.5576744145304,179.5143466629172,1.1145053902130793,1.1231631698318032
13,0.0,logistic,crump,0.09071783836305441,0.24,0.0,180.0,180.0,1.0,1.0
13,0.0,logistic,overlap,0.09110588288802311,0.245,0.0,179.99769557376254,179.99755527283182,0.24999998246374686,0.24999996074691588
13,0.0,random_forest,unweighted,0.09071783836305441,0.24,0.0,180.0,180.0,1.0,1.0
13,0.0,random_forest,source,0.09091600872461014,0.25,0.0,175.21578295766736,180.0,1.3847402034980003,1.0
13,0.0,random_forest,target,0.08479839212964352,0.435,0.0,180.0,172.24637788754353,1.0,1.3519950852772125
13,0.0,random_forest,both,0.0849756229279696,0.455,0.0,175.21578295766736,172.24637788754353,1.3847402034980003,1.3519950852772125
13,0.0,random_forest,crump,0.08881806692251969,0.33,0.0,180.0,178.0,1.0,1.0
13,0.0,random_forest,overlap,0.08544346242418324,0.425,0.0,179.26240144680338,177.4946792867018,0.24999979201306163,0.24999890286774648
13,0.0,hist_gbm,unweighted,0.09071783836305441,0.24,0.0,180.0,180.0,1.0,1.0
13,0.0,hist_gbm,source,0.08359933372911722,0.495,0.0,164.54787653245114,180.0,1.848995686384912,1.0
13,0.0,hist_gbm,target,0.09021973258378846,0.26,0.0,180.0,161.67559631110657,1.0,1.758994423871967
13,0.0,hist_gbm,both,0.08301543068000797,0.52,0.0,164.54787653245114,161.67559631110657,1.848995686384912,1.758994423871967
13,0.0,hist_gbm,crump,0.09071783836305441,0.24,0.0,180.0,180.0,1.0,1.0
13,0.0,hist_gbm,overlap,0.0912993473284717,0.23,0.0,176.89298781186108,176.78920565835642,0.24999282945610715,0.24999282945610715
13,0.1,logistic,unweighted,0.11006070816186557,0.01,1.0,180.0,180.0,1.0,1.0
13,0.1,logistic,source,0.09794651111755505,0.085,0.0,169.24903436124902,180.0,1.4879157569182615,1.0
13,0.1,logistic,target,0.08705524084465724,0.355,0.0,180.0,170.10394937599023,1.0,1.5007287211831826
13,0.1,logistic,both,0.07499040326348852,0.835,0.0,169.24903436124902,170.10394937599023,1.4879157569182615,1.5007287211831826
13,0.1,logistic,crump,0.11006070816186557,0.01,1.0,180.0,180.0,1.0,1.0
13,0.1,logistic,overlap,0.10214710880046106,0.045,1.0,178.4121401884759,178.7149967004704,0.24999916861684218,0.24999979614023085
13,0.1,random_forest,unweighted,0.11006070816186557,0.01,1.0,180.0,180.0,1.0,1.0
13,0.1,random_forest,source,0.10286108151805966,0.04,1.0,155.2716806446248,180.0,1.502561742365918,1.0
13,0.1,random_forest,target,0.08672908130925977,0.38,0.0,180.0,158.56175198913584,1.0,1.3785333194233982
13,0.1,random_forest,both,0.07847626120596483,0.705,0.0,155.2716806446248,158.56175198913584,1.502561742365918,1.3785333194233982
13,0.1,random_forest,crump,0.07552672852316367,0.825,0.0,157.0,162.0,1.0,1.0
13,0.1,random_forest,overlap,0.07494553222033563,0.815,0.0,157.0169080035096,161.97483669791436,0.24999797936675505,0.24999998589895886
13,0.1,hist_gbm,unweighted,0.11006070816186557,0.01,1.0,180.0,180.0,1.0,1.0
13,0.1,hist_gbm,source,0.0993051587979959,0.075,0.0,143.96806143561923,180.0,2.624032558400924,1.0
13,0.1,hist_gbm,target,0.09049123401640283,0.28,0.0,180.0,147.43073332895227,1.0,2.002155054879824
13,0.1,hist_gbm,both,0.07889747279061958,0.69,0.0,143.96806143561923,147.43073332895227,2.624032558400924,2.002155054879824
13,0.1,hist_gbm,crump,0.07197573258167969,0.905,0.0,156.0,158.0,1.0,1.0
13,0.1,hist_gbm,overlap,0.08085372986586854,0.6,0.0,154.91768158155702,164.2412570567867,0.2499591884701891,0.2499929760087795
13,0.2,logistic,unweighted,0.1483432908474318,0.005,1.0,180.0,180.0,1.0,1.0
13,0.2,logistic,source,0.12689045500476565,0.005,1.0,155.06546527477656,180.0,1.7480221455092144,1.0
13,0.2,logistic,target,0.1008531991045391,0.06,0.0,180.0,153.17666374792742,1.0,1.822757901141962
13,0.2,logistic,both,0.0780642387752645,0.7,0.0,155.06546527477656,153.17666374792742,1.7480221455092144,1.822757901141962
13,0.2,logistic,crump,0.1483432908474318,0.005,1.0,180.0,180.0,1.0,1.0
13,0.2,logistic,overlap,0.1235382174965109,0.005,1.0,173.1363093563041,172.50005206415037,0.2499970236017057,0.24999118108526655
13,0.2,random_forest,unweighted,0.1483432908474318,0.005,1.0,180.0,180.0,1.0,1.0
13,0.2,random_forest,source,0.13683068200055667,0.005,1.0,141.5927858905887,180.0,1.7034731978784792,1.0
13,0.2,random_forest,target,0.09809275437090714,0.075,0.0,180.0,135.05726444253506,1.0,1.656095874249307
13,0.2,random_forest,both,0.08322691517729733,0.53,0.0,141.5927858905887,135.05726444253506,1.7034731978784792,1.656095874249307
13,0.2,random_forest,crump,0.07506238978189801,0.84,0.0,144.0,137.0,1.0,1.0
13,0.2,random_forest,overlap,0.07695742263048745,0.74,0.0,143.9326514341313,137.6201780466891,0.24999869703093514,0.24999950191625678
13,0.2,hist_gbm,unweighted,0.1483432908474318,0.005,1.0,180.0,180.0,1.0,1.0
13,0.2,hist_gbm,source,0.13600365270631856,0.005,1.0,131.4328495608327,180.0,2.291539671704227,1.0
13,0.2,hist_gbm,target,0.1010134039498418,0.06,0.0,180.0,126.11114583238994,1.0,2.080500926490998
13,0.2,hist_gbm,both,0.08508850587292884,0.47,0.0,131.4328495608327,126.11114583238994,2.291539671704227,2.080500926490998
13,0.2,hist_gbm,crump,0.07506238978189801,0.84,0.0,144.0,137.0,1.0,1.0
13,0.2,hist_gbm,overlap,0.07849766519702443,0.69,0.0,142.06712839559214,135.75958900732653,0.2499999982590651,0.2499999982590651
13,0.3,logistic,unweighted,0.17945231862520958,0.005,1.0,180.0,180.0,1.0,1.0
13,0.3,logistic,source,0.14523856334169047,0.005,1.0,131.94843197305607,180.0,2.210677542259522,1.0
13,0.3,logistic,target,0.11222665020021523,0.015,1.0,180.0,131.45519058251548,1.0,2.268802835674939
13,0.3,logistic,both,0.07120778645179572,0.88,0.0,131.94843197305607,131.45519058251548,2.210677542259522,2.268802835674939
13,0.3,logistic,crump,0.13442175457928632,0.005,1.0,160.0,148.0,1.0,1.0
13,0.3,logistic,overlap,0.12460482546974691,0.005,1.0,160.13448879341055,158.48562814309483,0.2499891709175759,0.24999766974012674
13,0.3,random_forest,unweighted,0.17945231862520958,0.005,1.0,180.0,180.0,1.0,1.0
13,0.3,random_forest,source,0.1534520291290178,0.005,1.0,118.16694716877446,180.0,2.0159509513119507,1.0
13,0.3,random_forest,target,0.10509605575446254,0.035,1.0,180.0,117.51956854257568,1.0,2.03983226715922
13,0.3,random_forest,both,0.06733980900099856,0.925,0.0,118.16694716877446,117.51956854257568,2.0159509513119507,2.03983226715922
13,0.3,random_forest,crump,0.06717129774445145,0.96,0.0,122.0,120.0,1.0,1.0
13,0.3,random_forest,overlap,0.06695284814187741,0.935,0.0,121.07945883286084,120.68268697295048,0.2499967554913216,0.24999743320351844
13,0.3,hist_gbm,unweighted,0.17945231862520958,0.005,1.0,180.0,180.0,1.0,1.0
