repeat,effect_size,severity,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
73,0.3,0.25,source,0.14344722788473735,0.002,1.0,149.1633322438814,180.0,2.0573423661924193,1.0
73,0.3,0.25,target,0.11786229821214139,0.01,1.0,180.0,144.28989872297188,1.0,2.037643924728144
73,0.3,0.25,both,0.08552315169306686,0.506,0.0,149.1633322438814,144.28989872297188,2.0573423661924193,2.037643924728144
73,0.3,0.25,crump,0.17001502695184448,0.002,1.0,176.0,179.0,1.0,1.0
73,0.45,0.25,unweighted,0.18075472965249198,0.002,1.0,180.0,180.0,1.0,1.0
73,0.45,0.25,source,0.15023723314767257,0.002,1.0,149.1633322438814,180.0,2.0573423661924193,1.0
73,0.45,0.25,target,0.1273981133088935,0.002,1.0,180.0,144.28989872297188,1.0,2.037643924728144
73,0.45,0.25,both,0.09327388716693154,0.262,0.0,149.1633322438814,144.28989872297188,2.0573423661924193,2.037643924728144
73,0.45,0.25,crump,0.17796305041711874,0.002,1.0,176.0,179.0,1.0,1.0
73,0.6,0.25,unweighted,0.1895666009373571,0.002,1.0,180.0,180.0,1.0,1.0
73,0.6,0.25,source,0.15817533715996512,0.002,1.0,149.1633322438814,180.0,2.0573423661924193,1.0
73,0.6,0.25,target,0.13809133616032507,0.002,1.0,180.0,144.28989872297188,1.0,2.037643924728144
73,0.6,0.25,both,0.10231629707441,0.092,0.0,149.1633322438814,144.28989872297188,2.0573423661924193,2.037643924728144
73,0.6,0.25,crump,0.18676221366944348,0.002,1.0,176.0,179.0,1.0,1.0
74,0.0,0.25,unweighted,0.16673209971803077,0.002,1.0,180.0,180.0,1.0,1.0
74,0.0,0.25,source,0.1309707343536702,0.002,1.0,140.58969841264576,180.0,2.1881712245479528,1.0
74,0.0,0.25,target,0.11265494025289795,0.002,1.0,180.0,143.08115345371442,1.0,2.082400423739237
74,0.0,0.25,both,0.07420928132402542,0.848,0.0,140.58969841264576,143.08115345371442,2.1881712245479528,2.082400423739237
74,0.0,0.25,crump,0.1478620345022661,0.002,1.0,173.0,165.0,1.0,1.0
74,0.15,0.25,unweighted,0.17497759297363208,0.002,1.0,180.0,180.0,1.0,1.0
74,0.15,0.25,source,0.13820491640190674,0.002,1.0,140.58969841264576,180.0,2.1881712245479528,1.0
74,0.15,0.25,target,0.12185605129062066,0.002,1.0,180.0,143.08115345371442,1.0,2.082400423739237
74,0.15,0.25,both,0.08162367356528281,0.636,0.0,140.58969841264576,143.08115345371442,2.1881712245479528,2.082400423739237
74,0.15,0.25,crump,0.1568755753420539,0.002,1.0,173.0,165.0,1.0,1.0
74,0.3,0.25,unweighted,0.18304096174363665,0.002,1.0,180.0,180.0,1.0,1.0
74,0.3,0.25,source,0.14564323826115813,0.002,1.0,140.58969841264576,180.0,2.1881712245479528,1.0
74,0.3,0.25,target,0.13122790618249763,0.002,1.0,180.0,143.08115345371442,1.0,2.082400423739237
74,0.3,0.25,both,0.08964375575024208,0.346,0.0,140.58969841264576,143.08115345371442,2.1881712245479528,2.082400423739237
74,0.3,0.25,crump,0.1657175862713941,0.002,1.0,173.0,165.0,1.0,1.0
74,0.45,0.25,unweighted,0.19242933718183203,0.002,1.0,180.0,180.0,1.0,1.0
74,0.45,0.25,source,0.15475003344612304,0.002,1.0,140.58969841264576,180.0,2.1881712245479528,1.0
74,0.45,0.25,target,0.14201520251292918,0.002,1.0,180.0,143.08115345371442,1.0,2.082400423739237
74,0.45,0.25,both,0.09928660124193069,0.118,0.0,140.58969841264576,143.08115345371442,2.1881712245479528,2.082400423739237
74,0.45,0.25,crump,0.17595077427976752,0.002,1.0,173.0,165.0,1.0,1.0
74,0.6,0.25,unweighted,0.20056950826855663,0.002,1.0,180.0,180.0,1.0,1.0
74,0.6,0.25,source,0.16265908001093443,0.002,1.0,140.58969841264576,180.0,2.1881712245479528,1.0
74,0.6,0.25,target,0.15164340091368145,0.002,1.0,180.0,143.08115345371442,1.0,2.082400423739237
74,0.6,0.25,both,0.10795243964809564,0.022,1.0,140.58969841264576,143.08115345371442,2.1881712245479528,2.082400423739237
74,0.6,0.25,crump,0.18484329653163334,0.002,1.0,173.0,165.0,1.0,1.0
75,0.0,0.25,unweighted,0.17914593907178783,0.002,1.0,180.0,180.0,1.0,1.0
75,0.0,0.25,source,0.14447137103726376,0.002,1.0,144.8347895349949,180.0,2.1396064056993214,1.0
75,0.0,0.25,target,0.1279778449088232,0.002,1.0,180.0,146.07458598998534,1.0,2.01539731851299
75,0.0,0.25,both,0.09005760174339036,0.336,0.0,144.8347895349949,146.07458598998534,2.1396064056993214,2.01539731851299
75,0.0,0.25,crump,0.1763646739203976,0.002,1.0,178.0,178.0,1.0,1.0
75,0.15,0.25,unweighted,0.18726595221764974,0.002,1.0,180.0,180.0,1.0,1.0
75,0.15,0.25,source,0.15139559411094117,0.002,1.0,144.8347895349949,180.0,2.1396064056993214,1.0
75,0.15,0.25,target,0.13761863314181338,0.002,1.0,180.0,146.07458598998534,1.0,2.01539731851299
75,0.15,0.25,both,0.09790570903558957,0.158,0.0,144.8347895349949,146.07458598998534,2.1396064056993214,2.01539731851299
75,0.15,0.25,crump,0.18455085247114456,0.002,1.0,178.0,178.0,1.0,1.0
75,0.3,0.25,unweighted,0.19584601718488037,0.002,1.0,180.0,180.0,1.0,1.0
75,0.3,0.25,source,0.15933666080991374,0.002,1.0,144.8347895349949,180.0,2.1396064056993214,1.0
75,0.3,0.25,target,0.14773491218245235,0.002,1.0,180.0,146.07458598998534,1.0,2.01539731851299
75,0.3,0.25,both,0.10675622574285196,0.032,1.0,144.8347895349949,146.07458598998534,2.1396064056993214,2.01539731851299
75,0.3,0.25,crump,0.19321064934547044,0.002,1.0,178.0,178.0,1.0,1.0
75,0.45,0.25,unweighted,0.20455168514708122,0.002,1.0,180.0,180.0,1.0,1.0
75,0.45,0.25,source,0.1674429896735064,0.002,1.0,144.8347895349949,180.0,2.1396064056993214,1.0
75,0.45,0.25,target,0.15815811812689815,0.002,1.0,180.0,146.07458598998534,1.0,2.01539731851299
75,0.45,0.25,both,0.1159768588878631,0.012,1.0,144.8347895349949,146.07458598998534,2.1396064056993214,2.01539731851299
75,0.45,0.25,crump,0.20201314414319374,0.002,1.0,178.0,178.0,1.0,1.0
75,0.6,0.25,unweighted,0.213631418609968,0.002,1.0,180.0,180.0,1.0,1.0
75,0.6,0.25,source,0.17581870170248592,0.002,1.0,144.8347895349949,180.0,2.1396064056993214,1.0
75,0.6,0.25,target,0.16915486741333635,0.002,1.0,180.0,146.07458598998534,1.0,2.01539731851299
75,0.6,0.25,both,0.12569248085868026,0.002,1.0,144.8347895349949,146.07458598998534,2.1396064056993214,2.01539731851299
75,0.6,0.25,crump,0.21118456802491326,0.002,1.0,178.0,178.0,1.0,1.0
76,0.0,0.25,unweighted,0.16190829713458316,0.002,1.0,180.0,180.0,1.0,1.0
76,0.0,0.25,source,0.13399140570815202,0.002,1.0,145.34327350727074,180.0,1.938418761321469,1.0
76,0.0,0.25,target,0.1104363293604996,0.024,1.0,180.0,146.66700590219781,1.0,1.9517001808461456
76,0.0,0.25,both,0.07948208794430715,0.69,0.0,145.34327350727074,146.66700590219781,1.938418761321469,1.9517001808461456
76,0.0,0.25,crump,0.15447645614327363,0.002,1.0,175.0,175.0,1.0,1.0
76,0.15,0.25,unweighted,0.17032234415485442,0.002,1.0,180.0,180.0,1.0,1.0
76,0.15,0.25,source,0.1413501931661604,0.002,1.0,145.34327350727074,180.0,1.938418761321469,1.0
76,0.15,0.25,target,0.12008444726169314,0.006,1.0,180.0,146.66700590219781,1.0,1.9517001808461456
76,0.15,0.25,both,0.08758385209232836,0.414,0.0,145.34327350727074,146.66700590219781,1.938418761321469,1.9517001808461456
76,0.15,0.25,crump,0.1630790594585589,0.002,1.0,175.0,175.0,1.0,1.0
76,0.3,0.25,unweighted,0.17928982243560432,0.002,1.0,180.0,180.0,1.0,1.0
76,0.3,0.25,source,0.14998199481374175,0.002,1.0,145.34327350727074,180.0,1.938418761321469,1.0
76,0.3,0.25,target,0.13029857354956692,0.002,1.0,180.0,146.66700590219781,1.0,1.9517001808461456
76,0.3,0.25,both,0.09691930048049384,0.15,0.0,145.34327350727074,146.66700590219781,1.938418761321469,1.9517001808461456
76,0.3,0.25,crump,0.17228846487296956,0.002,1.0,175.0,175.0,1.0,1.0
76,0.45,0.25,unweighted,0.18838144147233654,0.002,1.0,180.0,180.0,1.0,1.0
76,0.45,0.25,source,0.15868745520879596,0.002,1.0,145.34327350727074,180.0,1.938418761321469,1.0
76,0.45,0.25,target,0.14118310714698998,0.002,1.0,180.0,146.66700590219781,1.0,1.9517001808461456
76,0.45,0.25,both,0.1070003148766874,0.052,0.0,145.34327350727074,146.66700590219781,1.938418761321469,1.9517001808461456
76,0.45,0.25,crump,0.181658209879217,0.002,1.0,175.0,175.0,1.0,1.0
76,0.6,0.25,unweighted,0.19819898548239595,0.002,1.0,180.0,180.0,1.0,1.0
76,0.6,0.25,source,0.16803947239153597,0.002,1.0,145.34327350727074,180.0,1.938418761321469,1.0
76,0.6,0.25,target,0.15269839505599098,0.002,1.0,180.0,146.66700590219781,1.0,1.9517001808461456
76,0.6,0.25,both,0.11764422846762662,0.006,1.0,145.34327350727074,146.66700590219781,1.938418761321469,1.9517001808461456
76,0.6,0.25,crump,0.1917462593252811,0.002,1.0,175.0,175.0,1.0,1.0
77,0.0,0.25,unweighted,0.1446335924401768,0.002,1.0,180.0,180.0,1.0,1.0
77,0.0,0.25,source,0.12854708093568196,0.002,1.0,158.7308508290208,180.0,1.812882803013637,1.0
77,0.0,0.25,target,0.10179616931977821,0.044,1.0,180.0,158.34794905546494,1.0,1.7809805486275612
77,0.0,0.25,both,0.0845060142198357,0.52,0.0,158.7308508290208,158.34794905546494,1.812882803013637,1.7809805486275612
77,0.0,0.25,crump,0.1446335924401768,0.002,1.0,180.0,180.0,1.0,1.0
77,0.15,0.25,unweighted,0.15226044238683126,0.002,1.0,180.0,180.0,1.0,1.0
77,0.15,0.25,source,0.13597208602198807,0.002,1.0,158.7308508290208,180.0,1.812882803013637,1.0
77,0.15,0.25,target,0.10974107782271303,0.01,1.0,180.0,158.34794905546494,1.0,1.7809805486275612
77,0.15,0.25,both,0.09196745311612926,0.262,0.0,158.7308508290208,158.34794905546494,1.812882803013637,1.7809805486275612
77,0.15,0.25,crump,0.15226044238683126,0.002,1.0,180.0,180.0,1.0,1.0
77,0.3,0.25,unweighted,0.1603735958695321,0.002,1.0,180.0,180.0,1.0,1.0
77,0.3,0.25,source,0.14328800438464856,0.002,1.0,158.7308508290208,180.0,1.812882803013637,1.0
77,0.3,0.25,target,0.11848512795100066,0.002,1.0,180.0,158.34794905546494,1.0,1.7809805486275612
77,0.3,0.25,both,0.09963262931917445,0.096,0.0,158.7308508290208,158.34794905546494,1.812882803013637,1.7809805486275612
77,0.3,0.25,crump,0.1603735958695321,0.002,1.0,180.0,180.0,1.0,1.0
77,0.45,0.25,unweighted,0.16850334266880046,0.002,1.0,180.0,180.0,1.0,1.0
77,0.45,0.25,source,0.15102931386739235,0.002,1.0,158.7308508290208,180.0,1.812882803013637,1.0
77,0.45,0.25,target,0.1274084486053235,0.002,1.0,180.0,158.34794905546494,1.0,1.7809805486275612
77,0.45,0.25,both,0.10785303679550019,0.012,1.0,158.7308508290208,158.34794905546494,1.812882803013637,1.7809805486275612
77,0.45,0.25,crump,0.16850334266880046,0.002,1.0,180.0,180.0,1.0,1.0
77,0.6,0.25,unweighted,0.17742785779606768,0.002,1.0,180.0,180.0,1.0,1.0
77,0.6,0.25,source,0.15935441713384077,0.002,1.0,158.7308508290208,180.0,1.812882803013637,1.0
77,0.6,0.25,target,0.1371060520137189,0.002,1.0,180.0,158.34794905546494,1.0,1.7809805486275612
77,0.6,0.25,both,0.11667828091142758,0.006,1.0,158.7308508290208,158.34794905546494,1.812882803013637,1.7809805486275612
77,0.6,0.25,crump,0.17742785779606768,0.002,1.0,180.0,180.0,1.0,1.0
78,0.0,0.25,unweighted,0.16911636945587563,0.002,1.0,180.0,180.0,1.0,1.0
78,0.0,0.25,source,0.14259410362737787,0.002,1.0,146.01922275168855,180.0,2.075062541942899,1.0
78,0.0,0.25,target,0.1119788681174151,0.01,1.0,180.0,144.24927214714526,1.0,2.017924972645226
78,0.0,0.25,both,0.08267477062632944,0.614,0.0,146.01922275168855,144.24927214714526,2.075062541942899,2.017924972645226
78,0.0,0.25,crump,0.16314224281854856,0.002,1.0,177.0,175.0,1.0,1.0
78,0.15,0.25,unweighted,0.17638936042524006,0.002,1.0,180.0,180.0,1.0,1.0
78,0.15,0.25,source,0.14931486078983047,0.002,1.0,146.01922275168855,180.0,2.075062541942899,1.0
78,0.15,0.25,target,0.12026117389825525,0.002,1.0,180.0,144.24927214714526,1.0,2.017924972645226
78,0.15,0.25,both,0.08986911267832426,0.352,0.0,146.01922275168855,144.24927214714526,2.075062541942899,2.017924972645226
78,0.15,0.25,crump,0.17063873266075047,0.002,1.0,177.0,175.0,1.0,1.0
78,0.3,0.25,unweighted,0.18378004591525685,0.002,1.0,180.0,180.0,1.0,1.0
78,0.3,0.25,source,0.15608234946999605,0.002,1.0,146.01922275168855,180.0,2.075062541942899,1.0
78,0.3,0.25,target,0.12902048014755574,0.002,1.0,180.0,144.24927214714526,1.0,2.017924972645226
78,0.3,0.25,both,0.09746467785725664,0.142,0.0,146.01922275168855,144.24927214714526,2.075062541942899,2.017924972645226
78,0.3,0.25,crump,0.17824154703173492,0.002,1.0,177.0,175.0,1.0,1.0
78,0.45,0.25,unweighted,0.1917364130848956,0.002,1.0,180.0,180.0,1.0,1.0
78,0.45,0.25,source,0.1639522625365207,0.002,1.0,146.01922275168855,180.0,2.075062541942899,1.0
78,0.45,0.25,target,0.13824824034501304,0.002,1.0,180.0,144.24927214714526,1.0,2.017924972645226
78,0.45,0.25,both,0.10597953875674804,0.042,1.0,146.01922275168855,144.24927214714526,2.075062541942899,2.017924972645226
78,0.45,0.25,crump,0.18643444970790998,0.002,1.0,177.0,175.0,1.0,1.0
78,0.6,0.25,unweighted,0.19981996742112484,0.002,1.0,180.0,180.0,1.0,1.0
78,0.6,0.25,source,0.1718622361361853,0.002,1.0,146.01922275168855,180.0,2.075062541942899,1.0
78,0.6,0.25,target,0.14793669187419523,0.002,1.0,180.0,144.24927214714526,1.0,2.017924972645226
78,0.6,0.25,both,0.11498878801067397,0.008,1.0,146.01922275168855,144.24927214714526,2.075062541942899,2.017924972645226
78,0.6,0.25,crump,0.19475805306235872,0.002,1.0,177.0,175.0,1.0,1.0
79,0.0,0.25,unweighted,0.14459259735558605,0.002,1.0,180.0,180.0,1.0,1.0
79,0.0,0.25,source,0.11592182698724363,0.01,1.0,150.42501635859793,180.0,1.9193741796146042,1.0
79,0.0,0.25,target,0.09809376273995064,0.104,0.0,180.0,151.2420747032273,1.0,1.8576489672650842
79,0.0,0.25,both,0.06912814249361016,0.938,0.0,150.42501635859793,151.2420747032273,1.9193741796146042,1.8576489672650842
79,0.0,0.25,crump,0.14459259735558605,0.002,1.0,180.0,180.0,1.0,1.0
79,0.15,0.25,unweighted,0.15295897729004726,0.002,1.0,180.0,180.0,1.0,1.0
79,0.15,0.25,source,0.12322723023937689,0.002,1.0,150.42501635859793,180.0,1.9193741796146042,1.0
79,0.15,0.25,target,0.1069978925010672,0.026,1.0,180.0,151.2420747032273,1.0,1.8576489672650842
79,0.15,0.25,both,0.07631726035686187,0.776,0.0,150.42501635859793,151.2420747032273,1.9193741796146042,1.8576489672650842
79,0.15,0.25,crump,0.15295897729004726,0.002,1.0,180.0,180.0,1.0,1.0
79,0.3,0.25,unweighted,0.16161711438805063,0.002,1.0,180.0,180.0,1.0,1.0
79,0.3,0.25,source,0.13081099100626262,0.002,1.0,150.42501635859793,180.0,1.9193741796146042,1.0
79,0.3,0.25,target,0.1165251406331418,0.01,1.0,180.0,151.2420747032273,1.0,1.8576489672650842
79,0.3,0.25,both,0.08410947390729148,0.524,0.0,150.42501635859793,151.2420747032273,1.9193741796146042,1.8576489672650842
79,0.3,0.25,crump,0.16161711438805063,0.002,1.0,180.0,180.0,1.0,1.0
79,0.45,0.25,unweighted,0.1691960057536961,0.002,1.0,180.0,180.0,1.0,1.0
79,0.45,0.25,source,0.1376620102259711,0.002,1.0,150.42501635859793,180.0,1.9193741796146042,1.0
79,0.45,0.25,target,0.1249365301505016,0.002,1.0,180.0,151.2420747032273,1.0,1.8576489672650842
79,0.45,0.25,both,0.09118230347454288,0.254,0.0,150.42501635859793,151.2420747032273,1.9193741796146042,1.8576489672650842
79,0.45,0.25,crump,0.1691960057536961,0.002,1.0,180.0,180.0,1.0,1.0
79,0.6,0.25,unweighted,0.17746064719554946,0.002,1.0,180.0,180.0,1.0,1.0
79,0.6,0.25,source,0.1450861114085564,0.002,1.0,150.42501635859793,180.0,1.9193741796146042,1.0
79,0.6,0.25,target,0.13448173882349052,0.002,1.0,180.0,151.2420747032273,1.0,1.8576489672650842
79,0.6,0.25,both,0.09929766693780316,0.098,0.0,150.42501635859793,151.2420747032273,1.9193741796146042,1.8576489672650842
79,0.6,0.25,crump,0.17746064719554946,0.002,1.0,180.0,180.0,1.0,1.0
80,0.0,0.25,unweighted,0.1384602118579485,0.002,1.0,180.0,180.0,1.0,1.0
80,0.0,0.25,source,0.11312992880255329,0.018,1.0,153.9797627116306,180.0,1.8385302916619357,1.0
80,0.0,0.25,target,0.0950152104233492,0.186,0.0,180.0,155.76174083732016,1.0,1.768948503152748
80,0.0,0.25,both,0.06876436739591743,0.95,0.0,153.9797627116306,155.76174083732016,1.8385302916619357,1.768948503152748
80,0.0,0.25,crump,0.1384602118579485,0.002,1.0,180.0,180.0,1.0,1.0
80,0.15,0.25,unweighted,0.14520047629934463,0.002,1.0,180.0,180.0,1.0,1.0
80,0.15,0.25,source,0.11878988797739715,0.004,1.0,153.9797627116306,180.0,1.8385302916619357,1.0
80,0.15,0.25,target,0.10226886175872658,0.086,0.0,180.0,155.76174083732016,1.0,1.768948503152748
80,0.15,0.25,both,0.0744845915527359,0.85,0.0,153.9797627116306,155.76174083732016,1.8385302916619357,1.768948503152748
80,0.15,0.25,crump,0.14520047629934463,0.002,1.0,180.0,180.0,1.0,1.0
80,0.3,0.25,unweighted,0.15259925030483157,0.002,1.0,180.0,180.0,1.0,1.0
80,0.3,0.25,source,0.1252658854674823,0.002,1.0,153.9797627116306,180.0,1.8385302916619357,1.0
80,0.3,0.25,target,0.11022105362286491,0.024,1.0,180.0,155.76174083732016,1.0,1.768948503152748
80,0.3,0.25,both,0.08105589547489753,0.648,0.0,153.9797627116306,155.76174083732016,1.8385302916619357,1.768948503152748
80,0.3,0.25,crump,0.15259925030483157,0.002,1.0,180.0,180.0,1.0,1.0
80,0.45,0.25,unweighted,0.16047243369913125,0.002,1.0,180.0,180.0,1.0,1.0
80,0.45,0.25,source,0.13215201616082647,0.002,1.0,153.9797627116306,180.0,1.8385302916619357,1.0
80,0.45,0.25,target,0.11883142979261493,0.006,1.0,180.0,155.76174083732016,1.0,1.768948503152748
80,0.45,0.25,both,0.08820329174400246,0.408,0.0,153.9797627116306,155.76174083732016,1.8385302916619357,1.768948503152748
80,0.45,0.25,crump,0.16047243369913125,0.002,1.0,180.0,180.0,1.0,1.0
80,0.6,0.25,unweighted,0.16880186328303615,0.002,1.0,180.0,180.0,1.0,1.0
80,0.6,0.25,source,0.1392187481150255,0.002,1.0,153.9797627116306,180.0,1.8385302916619357,1.0
80,0.6,0.25,target,0.12785949241347666,0.002,1.0,180.0,155.76174083732016,1.0,1.768948503152748
80,0.6,0.25,both,0.0955499632739748,0.214,0.0,153.9797627116306,155.76174083732016,1.8385302916619357,1.768948503152748
80,0.6,0.25,crump,0.16880186328303615,0.002,1.0,180.0,180.0,1.0,1.0
81,0.0,0.25,unweighted,0.15134507125438196,0.002,1.0,180.0,180.0,1.0,1.0
81,0.0,0.25,source,0.12524510624694904,0.002,1.0,150.00901134702949,180.0,1.896219489168498,1.0
81,0.0,0.25,target,0.10596291491259274,0.036,1.0,180.0,151.5711273902674,1.0,1.769777017436764
81,0.0,0.25,both,0.07708529403743972,0.736,0.0,150.00901134702949,151.5711273902674,1.896219489168498,1.769777017436764
81,0.0,0.25,crump,0.1471592275728789,0.002,1.0,178.0,177.0,1.0,1.0
81,0.15,0.25,unweighted,0.1606162208504801,0.002,1.0,180.0,180.0,1.0,1.0
81,0.15,0.25,source,0.13360711026450106,0.002,1.0,150.00901134702949,180.0,1.896219489168498,1.0
81,0.15,0.25,target,0.1164458285569903,0.002,1.0,180.0,151.5711273902674,1.0,1.769777017436764
81,0.15,0.25,both,0.08611180597009915,0.442,0.0,150.00901134702949,151.5711273902674,1.896219489168498,1.769777017436764
81,0.15,0.25,crump,0.15660393705816114,0.002,1.0,178.0,177.0,1.0,1.0
81,0.3,0.25,unweighted,0.17103906988263987,0.002,1.0,180.0,180.0,1.0,1.0
81,0.3,0.25,source,0.14314985468528182,0.002,1.0,150.00901134702949,180.0,1.896219489168498,1.0
81,0.3,0.25,target,0.1280817525074478,0.002,1.0,180.0,151.5711273902674,1.0,1.769777017436764
81,0.3,0.25,both,0.09632125121650295,0.156,0.0,150.00901134702949,151.5711273902674,1.896219489168498,1.769777017436764
81,0.3,0.25,crump,0.16717090208550503,0.002,1.0,178.0,177.0,1.0,1.0
81,0.45,0.25,unweighted,0.18115493636640756,0.002,1.0,180.0,180.0,1.0,1.0
81,0.45,0.25,source,0.15249870468310744,0.002,1.0,150.00901134702949,180.0,1.896219489168498,1.0
81,0.45,0.25,target,0.13972339140533055,0.002,1.0,180.0,151.5711273902674,1.0,1.769777017436764
81,0.45,0.25,both,0.1067277019906191,0.024,1.0,150.00901134702949,151.5711273902674,1.896219489168498,1.769777017436764
81,0.45,0.25,crump,0.17745365579363975,0.002,1.0,178.0,177.0,1.0,1.0
81,0.6,0.25,unweighted,0.19148559861301634,0.002,1.0,180.0,180.0,1.0,1.0
81,0.6,0.25,source,0.16239663017412698,0.002,1.0,150.00901134702949,180.0,1.896219489168498,1.0
81,0.6,0.25,target,0.15162633533095876,0.002,1.0,180.0,151.5711273902674,1.0,1.769777017436764
81,0.6,0.25,both,0.11769443004563832,0.004,1.0,150.00901134702949,151.5711273902674,1.896219489168498,1.769777017436764
81,0.6,0.25,crump,0.18803954820692398,0.002,1.0,178.0,177.0,1.0,1.0
82,0.0,0.25,unweighted,0.17404861111111108,0.002,1.0,180.0,180.0,1.0,1.0
82,0.0,0.25,source,0.14598655837990426,0.002,1.0,148.08198369241924,180.0,1.9896665765569752,1.0
82,0.0,0.25,target,0.11850562262684805,0.002,1.0,180.0,143.51398373714963,1.0,2.114306360130959
82,0.0,0.25,both,0.08984187114463346,0.324,0.0,148.08198369241924,143.51398373714963,1.9896665765569752,2.114306360130959
82,0.0,0.25,crump,0.16882791226698832,0.002,1.0,176.0,176.0,1.0,1.0
82,0.15,0.25,unweighted,0.18110471536351164,0.002,1.0,180.0,180.0,1.0,1.0
82,0.15,0.25,source,0.15225805091270586,0.002,1.0,148.08198369241924,180.0,1.9896665765569752,1.0
82,0.15,0.25,target,0.12682854359794707,0.002,1.0,180.0,143.51398373714963,1.0,2.114306360130959
82,0.15,0.25,both,0.09695208941705363,0.152,0.0,148.08198369241924,143.51398373714963,1.9896665765569752,2.114306360130959
82,0.15,0.25,crump,0.17602916545827532,0.002,1.0,176.0,176.0,1.0,1.0
82,0.3,0.25,unweighted,0.18924397862368542,0.002,1.0,180.0,180.0,1.0,1.0
82,0.3,0.25,source,0.159851532758826,0.002,1.0,148.08198369241924,180.0,1.9896665765569752,1.0
82,0.3,0.25,target,0.13658116195300785,0.002,1.0,180.0,143.51398373714963,1.0,2.114306360130959
82,0.3,0.25,both,0.10558610212798139,0.038,1.0,148.08198369241924,143.51398373714963,1.9896665765569752,2.114306360130959
82,0.3,0.25,crump,0.18434826642647356,0.002,1.0,176.0,176.0,1.0,1.0
82,0.45,0.25,unweighted,0.19681854233348578,0.002,1.0,180.0,180.0,1.0,1.0
82,0.45,0.25,source,0.16669990837218612,0.002,1.0,148.08198369241924,180.0,1.9896665765569752,1.0
82,0.45,0.25,target,0.14595143681296016,0.002,1.0,180.0,143.51398373714963,1.0,2.114306360130959
82,0.45,0.25,both,0.11368599752842441,0.006,1.0,148.08198369241924,143.51398373714963,1.9896665765569752,2.114306360130959
82,0.45,0.25,crump,0.19206701361671363,0.002,1.0,176.0,176.0,1.0,1.0
82,0.6,0.25,unweighted,0.2051681393842402,0.002,1.0,180.0,180.0,1.0,1.0
82,0.6,0.25,source,0.17476115117937197,0.002,1.0,148.08198369241924,180.0,1.9896665765569752,1.0
82,0.6,0.25,target,0.15647463588135918,0.002,1.0,180.0,143.51398373714963,1.0,2.114306360130959
82,0.6,0.25,both,0.12346862289154711,0.004,1.0,148.08198369241924,143.51398373714963,1.9896665765569752,2.114306360130959
82,0.6,0.25,crump,0.20064032594816136,0.002,1.0,176.0,176.0,1.0,1.0
83,0.0,0.25,unweighted,0.15530440100594423,0.002,1.0,180.0,180.0,1.0,1.0
83,0.0,0.25,source,0.12687169106515794,0.002,1.0,149.86593863898517,180.0,1.8333028659566524,1.0
83,0.0,0.25,target,0.10276959308186698,0.054,0.0,180.0,144.8816240763368,1.0,2.1830119102265124
83,0.0,0.25,both,0.07374149381697673,0.85,0.0,149.86593863898517,144.8816240763368,1.8333028659566524,2.1830119102265124
83,0.0,0.25,crump,0.15336493044097638,0.002,1.0,178.0,179.0,1.0,1.0
83,0.15,0.25,unweighted,0.1627902415790276,0.002,1.0,180.0,180.0,1.0,1.0
83,0.15,0.25,source,0.13359277441724746,0.002,1.0,149.86593863898517,180.0,1.8333028659566524,1.0
83,0.15,0.25,target,0.11124433735126835,0.014,1.0,180.0,144.8816240763368,1.0,2.1830119102265124
83,0.15,0.25,both,0.0808457193042389,0.648,0.0,149.86593863898517,144.8816240763368,1.8333028659566524,2.1830119102265124
83,0.15,0.25,crump,0.16088738273375958,0.002,1.0,178.0,179.0,1.0,1.0
83,0.3,0.25,unweighted,0.17004029206675814,0.002,1.0,180.0,180.0,1.0,1.0
83,0.3,0.25,source,0.13990180557818038,0.002,1.0,149.86593863898517,180.0,1.8333028659566524,1.0
83,0.3,0.25,target,0.11958037638314113,0.002,1.0,180.0,144.8816240763368,1.0,2.1830119102265124
83,0.3,0.25,both,0.08770062694631331,0.406,0.0,149.86593863898517,144.8816240763368,1.8333028659566524,2.1830119102265124
83,0.3,0.25,crump,0.16817748299737037,0.002,1.0,178.0,179.0,1.0,1.0
83,0.45,0.25,unweighted,0.17793232453132143,0.002,1.0,180.0,180.0,1.0,1.0
83,0.45,0.25,source,0.14714442548737258,0.002,1.0,149.86593863898517,180.0,1.8333028659566524,1.0
83,0.45,0.25,target,0.12860048597714632,0.002,1.0,180.0,144.8816240763368,1.0,2.1830119102265124
83,0.45,0.25,both,0.09553602392388223,0.176,0.0,149.86593863898517,144.8816240763368,1.8333028659566524,2.1830119102265124
83,0.45,0.25,crump,0.1761171274530705,0.002,1.0,178.0,179.0,1.0,1.0
83,0.6,0.25,unweighted,0.1862668762383783,0.002,1.0,180.0,180.0,1.0,1.0
83,0.6,0.25,source,0.15521323992492875,0.002,1.0,149.86593863898517,180.0,1.8333028659566524,1.0
83,0.6,0.25,target,0.13828527114023106,0.002,1.0,180.0,144.8816240763368,1.0,2.1830119102265124
83,0.6,0.25,both,0.10441645236525848,0.056,0.0,149.86593863898517,144.8816240763368,1.8333028659566524,2.1830119102265124
83,0.6,0.25,crump,0.18447845335344237,0.002,1.0,178.0,179.0,1.0,1.0
84,0.0,0.25,unweighted,0.17439626105014483,0.002,1.0,180.0,180.0,1.0,1.0
