repeat,experiment,lambda_value,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
62,calibration,-1.0,unweighted,0.15739274500838285,0.002,1.0,180.0,180.0,1.0,1.0
62,calibration,0.0,both,0.0332726963123912,1.0,0.0,94.5808772369249,94.51157666111726,7.060411262419785,7.099379435871369
62,calibration,0.25,both,0.051933311250372614,1.0,0.0,123.72388669033961,127.58096601204868,3.2895445668477135,3.315166356265523
62,calibration,0.5,both,0.07165545125970199,0.92,0.0,141.86964459444184,146.03075547712731,2.1597601458197517,2.151221521303368
62,calibration,0.75,both,0.09880495021830218,0.138,0.0,160.19618886038936,162.51001574559086,1.5366959835373468,1.5190617146521643
62,calibration,1.0,both,0.15739274500838285,0.002,1.0,180.0,180.0,1.0,1.0
62,power,-1.0,unweighted,0.1829676554641061,0.002,1.0,180.0,180.0,1.0,1.0
62,power,0.0,both,0.04802766653948535,1.0,0.0,94.5808772369249,94.51157666111726,7.060411262419785,7.099379435871369
62,power,0.25,both,0.07246436090454089,0.892,0.0,123.72388669033961,127.58096601204868,3.2895445668477135,3.315166356265523
62,power,0.5,both,0.0959939110209993,0.19,0.0,141.86964459444184,146.03075547712731,2.1597601458197517,2.151221521303368
62,power,0.75,both,0.1255896856192042,0.002,1.0,160.19618886038936,162.51001574559086,1.5366959835373468,1.5190617146521643
62,power,1.0,both,0.18296765546410607,0.002,1.0,180.0,180.0,1.0,1.0
63,calibration,-1.0,unweighted,0.16004061404511508,0.002,1.0,180.0,180.0,1.0,1.0
63,calibration,0.0,both,0.03565623835216203,1.0,0.0,101.91932588256407,98.64189183759356,4.22802841937453,5.759768474124208
63,calibration,0.25,both,0.05299810912461659,1.0,0.0,124.53167879425142,126.14832372807705,2.716552041671683,3.083596860135133
63,calibration,0.5,both,0.07323801580320888,0.854,0.0,141.93117507894493,144.83911521077374,1.9841573595059279,2.091864051128125
63,calibration,0.75,both,0.10159923884298372,0.07,0.0,160.11180079861685,162.57924081629582,1.4892642813878572,1.505967765590821
63,calibration,1.0,both,0.16004061404511508,0.002,1.0,180.0,180.0,1.0,1.0
63,power,-1.0,unweighted,0.18207730147843315,0.002,1.0,180.0,180.0,1.0,1.0
63,power,0.0,both,0.04749583908732391,1.0,0.0,101.91932588256407,98.64189183759356,4.22802841937453,5.759768474124208
63,power,0.25,both,0.06913196354898161,0.902,0.0,124.53167879425142,126.14832372807705,2.716552041671683,3.083596860135133
63,power,0.5,both,0.09285556051670343,0.246,0.0,141.93117507894493,144.83911521077374,1.9841573595059279,2.091864051128125
63,power,0.75,both,0.12388459187568361,0.002,1.0,160.11180079861685,162.57924081629582,1.4892642813878572,1.505967765590821
63,power,1.0,both,0.18207730147843315,0.002,1.0,180.0,180.0,1.0,1.0
64,calibration,-1.0,unweighted,0.1608702227175735,0.002,1.0,180.0,180.0,1.0,1.0
64,calibration,0.0,both,0.0466427660472503,0.998,0.0,111.74591607381593,111.75283721894849,3.410217997011723,4.073103061718637
64,calibration,0.25,both,0.06362866024753239,0.976,0.0,132.19688503503338,132.79499622806742,2.402448290992711,2.6082796357148026
64,calibration,0.5,both,0.08303802954715239,0.57,0.0,148.41498544061255,149.08497964556665,1.8284971372213732,1.8999604998244177
64,calibration,0.75,both,0.10957580059224953,0.018,1.0,164.73679553708746,164.9262263683178,1.4115600616215607,1.431021549020094
64,calibration,1.0,both,0.1608702227175735,0.002,1.0,180.0,180.0,1.0,1.0
64,power,-1.0,unweighted,0.18387184213534521,0.002,1.0,180.0,180.0,1.0,1.0
64,power,0.0,both,0.06342398827929469,0.968,0.0,111.74591607381593,111.75283721894849,3.410217997011723,4.073103061718637
64,power,0.25,both,0.08381265870253025,0.538,0.0,132.19688503503338,132.79499622806742,2.402448290992711,2.6082796357148026
64,power,0.5,both,0.10571702038955137,0.038,1.0,148.41498544061255,149.08497964556665,1.8284971372213732,1.8999604998244177
64,power,0.75,both,0.13372720913126357,0.002,1.0,164.73679553708746,164.9262263683178,1.4115600616215607,1.431021549020094
64,power,1.0,both,0.1838718421353452,0.002,1.0,180.0,180.0,1.0,1.0
65,calibration,-1.0,unweighted,0.18067902568206065,0.002,1.0,180.0,180.0,1.0,1.0
65,calibration,0.0,both,0.03785736238638801,1.0,0.0,88.36191403282763,82.63730203784044,8.597738814443387,8.106310069827986
65,calibration,0.25,both,0.06129859503657688,0.986,0.0,122.34564810864215,116.91165496168233,3.5985637063559994,3.531719106496792
65,calibration,0.5,both,0.08475273390167636,0.544,0.0,140.68742413716475,137.2275870296335,2.27415625368066,2.274175622671311
65,calibration,0.75,both,0.1153396996484348,0.004,1.0,157.81046776320656,156.61358097048853,1.5835344695225861,1.5945073417693774
65,calibration,1.0,both,0.18067902568206065,0.002,1.0,180.0,180.0,1.0,1.0
65,power,-1.0,unweighted,0.20501198464410916,0.002,1.0,180.0,180.0,1.0,1.0
65,power,0.0,both,0.053949508642113835,0.998,0.0,88.36191403282763,82.63730203784044,8.597738814443387,8.106310069827986
65,power,0.25,both,0.0837233414143011,0.584,0.0,122.34564810864215,116.91165496168233,3.5985637063559994,3.531719106496792
65,power,0.5,both,0.11078180876488916,0.024,1.0,140.68742413716475,137.2275870296335,2.27415625368066,2.274175622671311
65,power,0.75,both,0.14314227652497602,0.002,1.0,157.81046776320656,156.61358097048853,1.5835344695225861,1.5945073417693774
65,power,1.0,both,0.20501198464410914,0.002,1.0,180.0,180.0,1.0,1.0
66,calibration,-1.0,unweighted,0.14526748113854596,0.002,1.0,180.0,180.0,1.0,1.0
66,calibration,0.0,both,0.03543432390449146,1.0,0.0,101.01438820851916,110.34222216675134,4.12187476482704,4.83562857982001
66,calibration,0.25,both,0.05140286306115094,0.998,0.0,127.14210774675833,135.26350399447702,2.6453303956289895,2.811701365617093
66,calibration,0.5,both,0.06928838065428518,0.914,0.0,146.5345896027338,151.39521934495323,1.9271413391575418,1.9594758426040801
66,calibration,0.75,both,0.09398796113419128,0.238,0.0,164.74318260977157,165.81853513274294,1.4438928653130725,1.441645033640405
66,calibration,1.0,both,0.14526748113854596,0.002,1.0,180.0,180.0,1.0,1.0
66,power,-1.0,unweighted,0.1698354757277854,0.002,1.0,180.0,180.0,1.0,1.0
66,power,0.0,both,0.04837577462628641,0.998,0.0,101.01438820851916,110.34222216675134,4.12187476482704,4.83562857982001
66,power,0.25,both,0.0685726965268949,0.928,0.0,127.14210774675833,135.26350399447702,2.6453303956289895,2.811701365617093
66,power,0.5,both,0.08980077463008684,0.382,0.0,146.5345896027338,151.39521934495323,1.9271413391575418,1.9594758426040801
66,power,0.75,both,0.11707277252792664,0.006,1.0,164.74318260977157,165.81853513274294,1.4438928653130725,1.441645033640405
66,power,1.0,both,0.1698354757277854,0.002,1.0,180.0,180.0,1.0,1.0
67,calibration,-1.0,unweighted,0.15190570987654323,0.002,1.0,180.0,180.0,1.0,1.0
67,calibration,0.0,both,0.04246676120551259,1.0,0.0,121.64715002866068,105.86781056285383,3.8966000526585516,5.696345481909971
67,calibration,0.25,both,0.060001939945632306,0.99,0.0,141.6716823250745,131.91643556926684,2.5141624937150433,2.940046321967808
67,calibration,0.5,both,0.07962632972180603,0.692,0.0,156.14178166113962,149.4896501788671,1.8297237256995313,1.992096338546217
67,calibration,0.75,both,0.10568820718320769,0.04,1.0,169.05194039659233,166.1016776172965,1.3833019538508373,1.4482576451598455
67,calibration,1.0,both,0.1519057098765432,0.002,1.0,180.0,180.0,1.0,1.0
67,power,-1.0,unweighted,0.17336806317634507,0.002,1.0,180.0,180.0,1.0,1.0
67,power,0.0,both,0.05641055590065533,0.99,0.0,121.64715002866068,105.86781056285383,3.8966000526585516,5.696345481909971
67,power,0.25,both,0.07755289695958692,0.746,0.0,141.6716823250745,131.91643556926684,2.5141624937150433,2.940046321967808
67,power,0.5,both,0.09981028136717798,0.108,0.0,156.14178166113962,149.4896501788671,1.8297237256995313,1.992096338546217
67,power,0.75,both,0.1275066195863309,0.002,1.0,169.05194039659233,166.1016776172965,1.3833019538508373,1.4482576451598455
67,power,1.0,both,0.17336806317634507,0.002,1.0,180.0,180.0,1.0,1.0
68,calibration,-1.0,unweighted,0.14451091201798508,0.002,1.0,180.0,180.0,1.0,1.0
68,calibration,0.0,both,0.03832932506992287,1.0,0.0,115.0665200428735,117.80070526607852,4.097747132996433,4.161613116363347
68,calibration,0.25,both,0.05538186555432241,0.996,0.0,137.45727103070135,139.74661781791207,2.562323305217466,2.5785093771325145
68,calibration,0.5,both,0.0749213003219654,0.836,0.0,153.45447087187446,155.75408312041793,1.8509408975493427,1.849154106050346
68,calibration,0.75,both,0.1008627280311364,0.068,0.0,168.1589108103956,169.92103382707225,1.3942038134704808,1.3851431965566035
68,calibration,1.0,both,0.14451091201798508,0.002,1.0,180.0,180.0,1.0,1.0
68,power,-1.0,unweighted,0.16620708828684655,0.002,1.0,180.0,180.0,1.0,1.0
68,power,0.0,both,0.05115213117387944,0.996,0.0,115.0665200428735,117.80070526607852,4.097747132996433,4.161613116363347
68,power,0.25,both,0.07201890122207212,0.87,0.0,137.45727103070135,139.74661781791207,2.562323305217466,2.5785093771325145
68,power,0.5,both,0.09439982469169331,0.21,0.0,153.45447087187446,155.75408312041793,1.8509408975493427,1.849154106050346
68,power,0.75,both,0.12224628356081935,0.002,1.0,168.1589108103956,169.92103382707225,1.3942038134704808,1.3851431965566035
68,power,1.0,both,0.16620708828684655,0.002,1.0,180.0,180.0,1.0,1.0
69,calibration,-1.0,unweighted,0.17698591582837983,0.002,1.0,180.0,180.0,1.0,1.0
69,calibration,0.0,both,0.034324574912604926,1.0,0.0,82.29347864069727,86.87549906543256,7.151305752196708,6.817272753627534
69,calibration,0.25,both,0.05453512298916046,0.998,0.0,112.07056532031406,119.00452485444762,3.4516104321933296,3.4205783471407516
69,calibration,0.5,both,0.0758479126474727,0.814,0.0,131.72014647986558,139.21695522954886,2.2952944130493096,2.2550680183569907
69,calibration,0.75,both,0.10499308186663461,0.04,1.0,151.37812032839526,157.9368834281037,1.6355141696991817,1.5872009531602327
69,calibration,1.0,both,0.17698591582837983,0.002,1.0,180.0,180.0,1.0,1.0
69,power,-1.0,unweighted,0.20638699321749734,0.002,1.0,180.0,180.0,1.0,1.0
69,power,0.0,both,0.05287583708668699,0.998,0.0,82.29347864069727,86.87549906543256,7.151305752196708,6.817272753627534
69,power,0.25,both,0.07952453584249519,0.694,0.0,112.07056532031406,119.00452485444762,3.4516104321933296,3.4205783471407516
69,power,0.5,both,0.10493677448510325,0.05,0.0,131.72014647986558,139.21695522954886,2.2952944130493096,2.2550680183569907
69,power,0.75,both,0.13645690182552303,0.002,1.0,151.37812032839526,157.9368834281037,1.6355141696991817,1.5872009531602327
69,power,1.0,both,0.20638699321749734,0.002,1.0,180.0,180.0,1.0,1.0
70,calibration,-1.0,unweighted,0.18113135002286235,0.002,1.0,180.0,180.0,1.0,1.0
70,calibration,0.0,both,0.03854565728197135,1.0,0.0,90.85797723918088,92.56978233154297,6.456802973667623,4.276369592716192
70,calibration,0.25,both,0.059897618246295956,0.994,0.0,118.54937434393968,118.73729120970906,3.292675627776976,2.8103075587596402
70,calibration,0.5,both,0.08266296468252773,0.606,0.0,137.3705204389697,138.23430853713091,2.2097626724255646,2.0553782393091473
70,calibration,0.75,both,0.11325011425575957,0.008,1.0,156.73920736982734,157.1557097420148,1.5790884597300623,1.5329039985040274
70,calibration,1.0,both,0.18113135002286235,0.002,1.0,180.0,180.0,1.0,1.0
70,power,-1.0,unweighted,0.20534559994665447,0.002,1.0,180.0,180.0,1.0,1.0
70,power,0.0,both,0.0527441956711018,0.996,0.0,90.85797723918088,92.56978233154297,6.456802973667623,4.276369592716192
70,power,0.25,both,0.07924898032548888,0.704,0.0,118.54937434393968,118.73729120970906,3.292675627776976,2.8103075587596402
70,power,0.5,both,0.10551879000426917,0.046,1.0,137.3705204389697,138.23430853713091,2.2097626724255646,2.0553782393091473
70,power,0.75,both,0.13827477237232258,0.002,1.0,156.73920736982734,157.1557097420148,1.5790884597300623,1.5329039985040274
70,power,1.0,both,0.20534559994665447,0.002,1.0,180.0,180.0,1.0,1.0
71,calibration,-1.0,unweighted,0.1395090344459686,0.002,1.0,180.0,180.0,1.0,1.0
71,calibration,0.0,both,0.04182967638058068,1.0,0.0,122.85340372712784,127.82982530008367,3.46529885138723,3.7982724480259615
71,calibration,0.25,both,0.057908664697756226,0.998,0.0,142.11581543274923,145.48606943546417,2.3417972530884885,2.4360874440275437
71,calibration,0.5,both,0.07607989077302639,0.834,0.0,156.63202752826078,158.75122997116566,1.7525065247825544,1.777933646800779
71,calibration,0.75,both,0.0997196933075383,0.08,0.0,169.78376630701504,170.7108677361791,1.3523933792782,1.3543404766248734
71,calibration,1.0,both,0.1395090344459686,0.002,1.0,180.0,180.0,1.0,1.0
71,power,-1.0,unweighted,0.1628967278235025,0.002,1.0,180.0,180.0,1.0,1.0
71,power,0.0,both,0.05721058665423773,0.998,0.0,122.85340372712784,127.82982530008367,3.46529885138723,3.7982724480259615
71,power,0.25,both,0.07699291350737825,0.802,0.0,142.11581543274923,145.48606943546417,2.3417972530884885,2.4360874440275437
71,power,0.5,both,0.09794747715610228,0.12,0.0,156.63202752826078,158.75122997116566,1.7525065247825544,1.777933646800779
71,power,0.75,both,0.123419234841578,0.004,1.0,169.78376630701504,170.7108677361791,1.3523933792782,1.3543404766248734
71,power,1.0,both,0.1628967278235025,0.002,1.0,180.0,180.0,1.0,1.0
72,calibration,-1.0,unweighted,0.15364495122694713,0.002,1.0,180.0,180.0,1.0,1.0
72,calibration,0.0,both,0.04460090250759213,1.0,0.0,121.59766344589863,120.38374065558992,3.8353855656976474,3.535029014263112
72,calibration,0.25,both,0.06247985428839812,0.982,0.0,142.81221524142504,139.27966557857522,2.4690067988323947,2.378110495390504
72,calibration,0.5,both,0.08302887863969735,0.55,0.0,157.83825493199816,154.5411788162134,1.7987802550000784,1.7776255291778857
72,calibration,0.75,both,0.1099873596174002,0.012,1.0,170.73483272423405,169.15177431686223,1.363277410813121,1.3665347650738133
72,calibration,1.0,both,0.15364495122694713,0.002,1.0,180.0,180.0,1.0,1.0
72,power,-1.0,unweighted,0.17475151653711324,0.002,1.0,180.0,180.0,1.0,1.0
72,power,0.0,both,0.05824849996416863,0.988,0.0,121.59766344589863,120.38374065558992,3.8353855656976474,3.535029014263112
72,power,0.25,both,0.07983974804224123,0.692,0.0,142.81221524142504,139.27966557857522,2.4690067988323947,2.378110495390504
72,power,0.5,both,0.10306474566971274,0.056,0.0,157.83825493199816,154.5411788162134,1.7987802550000784,1.7776255291778857
72,power,0.75,both,0.13157830042070906,0.002,1.0,170.73483272423405,169.15177431686223,1.363277410813121,1.3665347650738133
72,power,1.0,both,0.17475151653711324,0.002,1.0,180.0,180.0,1.0,1.0
73,calibration,-1.0,unweighted,0.14617482186404512,0.002,1.0,180.0,180.0,1.0,1.0
73,calibration,0.0,both,0.04488536272126068,1.0,0.0,119.05021650442085,120.26120069667243,3.5049683595040695,3.573809601379041
73,calibration,0.25,both,0.05928396354176625,0.994,0.0,138.57239573182952,138.90732438254298,2.3870274910473817,2.40560227822558
73,calibration,0.5,both,0.07654676039250558,0.776,0.0,153.93039560208504,153.57478075762708,1.789217213221868,1.7959309913427286
73,calibration,0.75,both,0.10086263361987886,0.096,0.0,168.5456636368229,167.76263357434368,1.3748526166140562,1.3795627817043081
73,calibration,1.0,both,0.14617482186404512,0.002,1.0,180.0,180.0,1.0,1.0
73,power,-1.0,unweighted,0.1680707314052736,0.002,1.0,180.0,180.0,1.0,1.0
73,power,0.0,both,0.06027223957513174,0.99,0.0,119.05021650442085,120.26120069667243,3.5049683595040695,3.573809601379041
73,power,0.25,both,0.0776336832262758,0.736,0.0,138.57239573182952,138.90732438254298,2.3870274910473817,2.40560227822558
73,power,0.5,both,0.0972469570195439,0.146,0.0,153.93039560208504,153.57478075762708,1.789217213221868,1.7959309913427286
73,power,0.75,both,0.12318360310512268,0.002,1.0,168.5456636368229,167.76263357434368,1.3748526166140562,1.3795627817043081
73,power,1.0,both,0.16807073140527357,0.002,1.0,180.0,180.0,1.0,1.0
74,calibration,-1.0,unweighted,0.1626097088858406,0.002,1.0,180.0,180.0,1.0,1.0
74,calibration,0.0,both,0.046571891038439915,1.0,0.0,107.52326085210579,116.82762821250293,4.909537502904481,3.637687132710184
74,calibration,0.25,both,0.06563061009623583,0.956,0.0,133.79751943206278,137.46327236750543,2.794635124058701,2.4467467189559655
74,calibration,0.5,both,0.08660088242292932,0.436,0.0,150.9293463642696,153.0883163063864,1.9450682677873663,1.819133768758691
74,calibration,0.75,both,0.11411450659145761,0.008,1.0,166.6482916088309,167.75207126019913,1.43222995683515,1.3892822607470734
74,calibration,1.0,both,0.1626097088858406,0.002,1.0,180.0,180.0,1.0,1.0
74,power,-1.0,unweighted,0.18561361073007165,0.002,1.0,180.0,180.0,1.0,1.0
74,power,0.0,both,0.06210878104540028,0.97,0.0,107.52326085210579,116.82762821250293,4.909537502904481,3.637687132710184
74,power,0.25,both,0.0850988277443571,0.49,0.0,133.79751943206278,137.46327236750543,2.794635124058701,2.4467467189559655
74,power,0.5,both,0.10891896376805445,0.018,1.0,150.9293463642696,153.0883163063864,1.9450682677873663,1.819133768758691
74,power,0.75,both,0.13814909780293877,0.002,1.0,166.6482916088309,167.75207126019913,1.43222995683515,1.3892822607470734
74,power,1.0,both,0.18561361073007165,0.002,1.0,180.0,180.0,1.0,1.0
75,calibration,-1.0,unweighted,0.16731801364121324,0.002,1.0,180.0,180.0,1.0,1.0
75,calibration,0.0,both,0.02865521453302803,1.0,0.0,81.82569855862334,75.45946267854477,5.861375567754904,9.141871116507307
75,calibration,0.25,both,0.050809394315633354,1.0,0.0,115.44489619003701,118.05613746288341,3.211680787873624,3.708283527147846
75,calibration,0.5,both,0.0732038335556868,0.852,0.0,136.01726070743467,140.0654349269495,2.19638414306187,2.318014603423428
75,calibration,0.75,both,0.1028236651954813,0.048,1.0,155.39988846805502,159.41343795069426,1.5829125859839257,1.5924623393448842
75,calibration,1.0,both,0.16731801364121324,0.002,1.0,180.0,180.0,1.0,1.0
75,power,-1.0,unweighted,0.1894473936899863,0.002,1.0,180.0,180.0,1.0,1.0
75,power,0.0,both,0.03962840586707759,1.0,0.0,81.82569855862334,75.45946267854477,5.861375567754904,9.141871116507307
75,power,0.25,both,0.06794683498815199,0.916,0.0,115.44489619003701,118.05613746288341,3.211680787873624,3.708283527147846
75,power,0.5,both,0.09440421688052807,0.184,0.0,136.01726070743467,140.0654349269495,2.19638414306187,2.318014603423428
75,power,0.75,both,0.12664461873017926,0.002,1.0,155.39988846805502,159.41343795069426,1.5829125859839257,1.5924623393448842
75,power,1.0,both,0.1894473936899863,0.002,1.0,180.0,180.0,1.0,1.0
76,calibration,-1.0,unweighted,0.16061975784941318,0.002,1.0,180.0,180.0,1.0,1.0
76,calibration,0.0,both,0.0438975179004593,1.0,0.0,108.00356034330461,110.29315172692706,3.3870978212430773,5.224838123570895
76,calibration,0.25,both,0.06135826056177797,0.99,0.0,130.52447762562628,134.5170197751447,2.4005553364535883,2.8841750578280205
76,calibration,0.5,both,0.08166689597939196,0.64,0.0,148.7841129627545,150.49003705348304,1.8275919830571048,1.9816198400335032
76,calibration,0.75,both,0.1094504785251838,0.016,1.0,165.89939339167606,165.85216177222316,1.406268714673823,1.4484027630810172
76,calibration,1.0,both,0.16061975784941318,0.002,1.0,180.0,180.0,1.0,1.0
76,power,-1.0,unweighted,0.18306323540618807,0.002,1.0,180.0,180.0,1.0,1.0
76,power,0.0,both,0.06040804860805383,0.988,0.0,108.00356034330461,110.29315172692706,3.3870978212430773,5.224838123570895
76,power,0.25,both,0.08147525970485503,0.634,0.0,130.52447762562628,134.5170197751447,2.4005553364535883,2.8841750578280205
76,power,0.5,both,0.10433919655301292,0.054,0.0,148.7841129627545,150.49003705348304,1.8275919830571048,1.9816198400335032
76,power,0.75,both,0.13351322603049973,0.002,1.0,165.89939339167606,165.85216177222316,1.406268714673823,1.4484027630810172
76,power,1.0,both,0.18306323540618807,0.002,1.0,180.0,180.0,1.0,1.0
77,calibration,-1.0,unweighted,0.1677311337829599,0.002,1.0,180.0,180.0,1.0,1.0
77,calibration,0.0,both,0.03837848740618643,1.0,0.0,89.94060069510535,103.8119865240776,6.642976916444182,4.866769738233255
77,calibration,0.25,both,0.058066710351535517,0.994,0.0,124.93009114139466,127.12310886534749,3.232399453245123,2.8672050219778633
77,calibration,0.5,both,0.07979526971158984,0.722,0.0,144.67486870121232,144.9323023809502,2.130835995815188,2.018545815348297
77,calibration,0.75,both,0.10961171213746895,0.018,1.0,162.62829647600404,162.91809811699324,1.5146187930027293,1.4834136464176872
77,calibration,1.0,both,0.1677311337829599,0.002,1.0,180.0,180.0,1.0,1.0
77,power,-1.0,unweighted,0.188914400434385,0.002,1.0,180.0,180.0,1.0,1.0
77,power,0.0,both,0.051320501273360394,0.994,0.0,89.94060069510535,103.8119865240776,6.642976916444182,4.866769738233255
77,power,0.25,both,0.07534130584434115,0.828,0.0,124.93009114139466,127.12310886534749,3.232399453245123,2.8672050219778633
77,power,0.5,both,0.09986179164390778,0.106,0.0,144.67486870121232,144.9323023809502,2.130835995815188,2.018545815348297
77,power,0.75,both,0.13122336089909928,0.002,1.0,162.62829647600404,162.91809811699324,1.5146187930027293,1.4834136464176872
77,power,1.0,both,0.188914400434385,0.002,1.0,180.0,180.0,1.0,1.0
78,calibration,-1.0,unweighted,0.18677374256973023,0.002,1.0,180.0,180.0,1.0,1.0
78,calibration,0.0,both,0.041655671382752,1.0,0.0,90.95020473667442,86.9329726455784,7.036743554651713,7.906747202212597
78,calibration,0.25,both,0.06428139767172011,0.97,0.0,119.612985411961,117.79250112315285,3.3952807587287954,3.523739222437461
78,calibration,0.5,both,0.08776504794826709,0.42,0.0,137.4711799088407,136.9357039377444,2.239035464418836,2.2788940929405963
78,calibration,0.75,both,0.11917374589136273,0.004,1.0,155.84844016016157,156.3103117796374,1.5902778044083508,1.5999778433808056
78,calibration,1.0,both,0.1867737425697302,0.002,1.0,180.0,180.0,1.0,1.0
78,power,-1.0,unweighted,0.2088261850327694,0.002,1.0,180.0,180.0,1.0,1.0
78,power,0.0,both,0.05655373360282698,0.99,0.0,90.95020473667442,86.9329726455784,7.036743554651713,7.906747202212597
78,power,0.25,both,0.08460679506091168,0.53,0.0,119.612985411961,117.79250112315285,3.3952807587287954,3.523739222437461
78,power,0.5,both,0.11143003893955947,0.016,1.0,137.4711799088407,136.9357039377444,2.239035464418836,2.2788940929405963
78,power,0.75,both,0.14447155405356343,0.002,1.0,155.84844016016157,156.3103117796374,1.5902778044083508,1.5999778433808056
78,power,1.0,both,0.2088261850327694,0.002,1.0,180.0,180.0,1.0,1.0
79,calibration,-1.0,unweighted,0.19908990721688768,0.002,1.0,180.0,180.0,1.0,1.0
79,calibration,0.0,both,0.04494294696368627,0.998,0.0,91.45476152472436,85.767219300617,5.239050182481039,5.8770151735874645
79,calibration,0.25,both,0.06755323652668878,0.918,0.0,117.01131076386359,113.52244958783267,3.0936612289640877,3.237777424408773
79,calibration,0.5,both,0.09252359159609992,0.272,0.0,135.90894891448843,133.17449337142043,2.171055724571581,2.2293366965271275
79,calibration,0.75,both,0.1265751279461858,0.002,1.0,155.4887714596483,153.96864966582635,1.5804933783908004,1.6074294572061112
79,calibration,1.0,both,0.19908990721688768,0.002,1.0,180.0,180.0,1.0,1.0
79,power,-1.0,unweighted,0.22161629801097396,0.002,1.0,180.0,180.0,1.0,1.0
79,power,0.0,both,0.06258975226292286,0.954,0.0,91.45476152472436,85.767219300617,5.239050182481039,5.8770151735874645
79,power,0.25,both,0.09003508804114925,0.362,0.0,117.01131076386359,113.52244958783267,3.0936612289640877,3.237777424408773
79,power,0.5,both,0.11791939541074181,0.006,1.0,135.90894891448843,133.17449337142043,2.171055724571581,2.2293366965271275
79,power,0.75,both,0.1529910686878882,0.002,1.0,155.4887714596483,153.96864966582635,1.5804933783908004,1.6074294572061112
79,power,1.0,both,0.22161629801097396,0.002,1.0,180.0,180.0,1.0,1.0
80,calibration,-1.0,unweighted,0.16505056965401615,0.002,1.0,180.0,180.0,1.0,1.0
80,calibration,0.0,both,0.04068775951590425,1.0,0.0,104.91940281605952,104.97183055842498,4.006794047567942,3.721816883852937
80,calibration,0.25,both,0.057757288932747904,0.996,0.0,125.57279611950865,127.05251510392752,2.6431254603747227,2.558920451736732
80,calibration,0.5,both,0.07793574176473361,0.746,0.0,142.3104126724418,144.71809595940837,1.9549450261189285,1.9171343584806382
80,calibration,0.75,both,0.10655939658437544,0.032,1.0,160.3717772085803,162.41281435336037,1.4789854095796706,1.4570292594790926
80,calibration,1.0,both,0.16505056965401615,0.002,1.0,180.0,180.0,1.0,1.0
80,power,-1.0,unweighted,0.18691450712543817,0.002,1.0,180.0,180.0,1.0,1.0
80,power,0.0,both,0.056076994338584055,0.992,0.0,104.91940281605952,104.97183055842498,4.006794047567942,3.721816883852937
80,power,0.25,both,0.07689880534423149,0.764,0.0,125.57279611950865,127.05251510392752,2.6431254603747227,2.558920451736732
80,power,0.5,both,0.0998102141802153,0.118,0.0,142.3104126724418,144.71809595940837,1.9549450261189285,1.9171343584806382
80,power,0.75,both,0.12998654245741015,0.002,1.0,160.3717772085803,162.41281435336037,1.4789854095796706,1.4570292594790926
80,power,1.0,both,0.1869145071254382,0.002,1.0,180.0,180.0,1.0,1.0
81,calibration,-1.0,unweighted,0.15418736377838743,0.002,1.0,180.0,180.0,1.0,1.0
81,calibration,0.0,both,0.03989505813565951,1.0,0.0,109.56978805474779,113.59418233329376,3.8916408262387363,4.862594026514364
81,calibration,0.25,both,0.05771971215472961,0.994,0.0,132.87728404371353,135.57788865055173,2.5488981433373032,2.793416843957974
81,calibration,0.5,both,0.07735564553254418,0.768,0.0,149.53892175278878,150.96215292253402,1.8738649721850305,1.9484507097518018
81,calibration,0.75,both,0.10343922718384055,0.042,1.0,165.0850879326782,165.560154850306,1.4205503125910501,1.438284498144124
81,calibration,1.0,both,0.15418736377838743,0.002,1.0,180.0,180.0,1.0,1.0
81,power,-1.0,unweighted,0.17977480090687395,0.002,1.0,180.0,180.0,1.0,1.0
81,power,0.0,both,0.0559936960017474,0.994,0.0,109.56978805474779,113.59418233329376,3.8916408262387363,4.862594026514364
81,power,0.25,both,0.07850252477722808,0.742,0.0,132.87728404371353,135.57788865055173,2.5488981433373032,2.793416843957974
81,power,0.5,both,0.10149758598486087,0.082,0.0,149.53892175278878,150.96215292253402,1.8738649721850305,1.9484507097518018
81,power,0.75,both,0.12971649883992736,0.002,1.0,165.0850879326782,165.560154850306,1.4205503125910501,1.438284498144124
81,power,1.0,both,0.17977480090687395,0.002,1.0,180.0,180.0,1.0,1.0
82,calibration,-1.0,unweighted,0.18688406302392926,0.002,1.0,180.0,180.0,1.0,1.0
82,calibration,0.0,both,0.03794503960997418,1.0,0.0,88.24231426718336,89.06297693607293,8.181019378374138,6.991530268339095
82,calibration,0.25,both,0.06036510464271625,0.986,0.0,119.83369006262683,117.84365541217313,3.544686934060982,3.3696312447833754
82,calibration,0.5,both,0.08495753075161891,0.506,0.0,139.49712008165315,137.37066414870458,2.268657480872383,2.22975553341525
82,calibration,0.75,both,0.11867805548580002,0.004,1.0,159.0901721996307,157.53481102987942,1.5811515564112972,1.5805366807223826
82,calibration,1.0,both,0.18688406302392926,0.002,1.0,180.0,180.0,1.0,1.0
82,power,-1.0,unweighted,0.2082276510821521,0.002,1.0,180.0,180.0,1.0,1.0
82,power,0.0,both,0.050398208907428105,0.998,0.0,88.24231426718336,89.06297693607293,8.181019378374138,6.991530268339095
82,power,0.25,both,0.07771798889974957,0.708,0.0,119.83369006262683,117.84365541217313,3.544686934060982,3.3696312447833754
