repeat,scenario,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
68,source_only,both,0.0783661108005391,0.734,0.0,153.02984412661073,163.59401683924963,2.0247041228168694,1.7721828269256397
68,target_only,unweighted,0.15342401787075138,0.002,1.0,180.0,180.0,1.0,1.0
68,target_only,source,0.13943433290042556,0.002,1.0,170.5902789362348,180.0,1.740971451519434,1.0
68,target_only,target,0.11176916811569808,0.016,1.0,180.0,158.46255866660275,1.0,1.7168881259108084
68,target_only,both,0.09828790931274355,0.124,0.0,170.5902789362348,158.46255866660275,1.740971451519434,1.7168881259108084
68,both_sides,unweighted,0.18136954065691208,0.002,1.0,180.0,180.0,1.0,1.0
68,both_sides,source,0.14627123165829614,0.002,1.0,144.62995883652277,180.0,2.2615392962400183,1.0
68,both_sides,target,0.12637210875991414,0.002,1.0,180.0,140.5551827648228,1.0,2.093489134237498
68,both_sides,both,0.08860136581772643,0.386,0.0,144.62995883652277,140.5551827648228,2.2615392962400183,2.093489134237498
69,source_only,unweighted,0.10803011640755983,0.014,1.0,180.0,180.0,1.0,1.0
69,source_only,source,0.08650597704902781,0.444,0.0,169.28083722684408,180.0,1.5277666127426386,1.0
69,source_only,target,0.09835524198599147,0.114,0.0,180.0,175.96958253454798,1.0,1.4096773249185075
69,source_only,both,0.07741841025666428,0.784,0.0,169.28083722684408,175.96958253454798,1.5277666127426386,1.4096773249185075
69,target_only,unweighted,0.1165685909160189,0.004,1.0,180.0,180.0,1.0,1.0
69,target_only,source,0.11119463683486065,0.016,1.0,177.5931419026898,180.0,1.3125799341943656,1.0
69,target_only,target,0.09696650112853517,0.132,0.0,180.0,174.4216142886375,1.0,1.3704905865449426
69,target_only,both,0.09158427522879398,0.26,0.0,177.5931419026898,174.4216142886375,1.3125799341943656,1.3704905865449426
69,both_sides,unweighted,0.1414266803840878,0.002,1.0,180.0,180.0,1.0,1.0
69,both_sides,source,0.11784417212696718,0.006,1.0,156.55216836511042,180.0,1.8120780698978844,1.0
69,both_sides,target,0.10384261210755931,0.05,0.0,180.0,160.0262937151614,1.0,1.7611410176440738
69,both_sides,both,0.08002532929314828,0.702,0.0,156.55216836511042,160.0262937151614,1.8120780698978844,1.7611410176440738
70,source_only,unweighted,0.10694026253619873,0.014,1.0,180.0,180.0,1.0,1.0
70,source_only,source,0.08706802845987671,0.426,0.0,166.3681482238436,180.0,1.5660869614210142,1.0
70,source_only,target,0.09497245776126348,0.158,0.0,180.0,174.64534718688319,1.0,1.6018859243668995
70,source_only,both,0.07575000144152748,0.81,0.0,166.3681482238436,174.64534718688319,1.5660869614210142,1.6018859243668995
70,target_only,unweighted,0.13909843488035362,0.002,1.0,180.0,180.0,1.0,1.0
70,target_only,source,0.12956472328274354,0.002,1.0,171.66266856487562,180.0,1.554582265121302,1.0
70,target_only,target,0.10047298042958094,0.066,0.0,180.0,162.92099409354677,1.0,1.6443552950790692
70,target_only,both,0.09094301736172089,0.324,0.0,171.66266856487562,162.92099409354677,1.554582265121302,1.6443552950790692
70,both_sides,unweighted,0.1620029778235025,0.002,1.0,180.0,180.0,1.0,1.0
70,both_sides,source,0.13708725605474745,0.002,1.0,149.20376512011381,180.0,1.938029080182193,1.0
70,both_sides,target,0.112509557155076,0.012,1.0,180.0,149.472865035067,1.0,1.9170655891837858
70,both_sides,both,0.08511144122331618,0.548,0.0,149.20376512011381,149.472865035067,1.938029080182193,1.9170655891837858
71,source_only,unweighted,0.1126636669333943,0.002,1.0,180.0,180.0,1.0,1.0
71,source_only,source,0.08345181828097627,0.562,0.0,159.24752776490294,180.0,1.7403682863613297,1.0
71,source_only,target,0.09643676691707151,0.116,0.0,180.0,171.54245573591302,1.0,1.6823587706122276
71,source_only,both,0.06873600491829585,0.958,0.0,159.24752776490294,171.54245573591302,1.7403682863613297,1.6823587706122276
71,target_only,unweighted,0.13175821711629326,0.002,1.0,180.0,180.0,1.0,1.0
71,target_only,source,0.12095260158434085,0.002,1.0,172.4606703462642,180.0,1.5701199246788364,1.0
71,target_only,target,0.09549979263212771,0.16,0.0,180.0,163.9447568347131,1.0,1.7487017284523476
71,target_only,both,0.08470756307488506,0.5,0.0,172.4606703462642,163.9447568347131,1.5701199246788364,1.7487017284523476
71,both_sides,unweighted,0.16162463134430727,0.002,1.0,180.0,180.0,1.0,1.0
71,both_sides,source,0.12750025408755963,0.002,1.0,143.1325538660978,180.0,2.0767187897888286,1.0
71,both_sides,target,0.11064273583162659,0.01,1.0,180.0,147.39125265571357,1.0,2.141108029483448
71,both_sides,both,0.07517202245273501,0.818,0.0,143.1325538660978,147.39125265571357,2.0767187897888286,2.141108029483448
72,source_only,unweighted,0.12405356652949245,0.002,1.0,180.0,180.0,1.0,1.0
72,source_only,source,0.08964703269696844,0.376,0.0,157.1323335377576,180.0,1.8154529190784394,1.0
72,source_only,target,0.10750469988665527,0.022,1.0,180.0,170.2547278539169,1.0,1.6825805103211322
72,source_only,both,0.07437422086941396,0.824,0.0,157.1323335377576,170.2547278539169,1.8154529190784394,1.6825805103211322
72,target_only,unweighted,0.15845545076969975,0.002,1.0,180.0,180.0,1.0,1.0
72,target_only,source,0.14296089445094495,0.002,1.0,167.15737714732276,180.0,1.7592693717864114,1.0
72,target_only,target,0.11243954846063492,0.01,1.0,180.0,154.45182526843118,1.0,1.9090218025704624
72,target_only,both,0.09629418006465029,0.158,0.0,167.15737714732276,154.45182526843118,1.7592693717864114,1.9090218025704624
72,both_sides,unweighted,0.16772639746227708,0.002,1.0,180.0,180.0,1.0,1.0
72,both_sides,source,0.13057296024756945,0.002,1.0,135.6905194597365,180.0,2.272346332978326,1.0
72,both_sides,target,0.11216291008272267,0.01,1.0,180.0,139.77751753264332,1.0,2.283344928280136
72,both_sides,both,0.07085564561398573,0.886,0.0,135.6905194597365,139.77751753264332,2.272346332978326,2.283344928280136
73,source_only,unweighted,0.12205404187623839,0.002,1.0,180.0,180.0,1.0,1.0
73,source_only,source,0.09317655622447302,0.206,0.0,160.21800699301852,180.0,1.7069349613520897,1.0
73,source_only,target,0.10276336731072999,0.044,1.0,180.0,169.34695094563295,1.0,1.6429133727708607
73,source_only,both,0.07537850197073213,0.816,0.0,160.21800699301852,169.34695094563295,1.7069349613520897,1.6429133727708607
73,target_only,unweighted,0.14213353337905807,0.002,1.0,180.0,180.0,1.0,1.0
73,target_only,source,0.13129045607726778,0.002,1.0,172.10656415514035,180.0,1.5638829885637635,1.0
73,target_only,target,0.10456870398693183,0.03,1.0,180.0,162.58912764154428,1.0,1.6995107211293436
73,target_only,both,0.09367187692804808,0.22,0.0,172.10656415514035,162.58912764154428,1.5638829885637635,1.6995107211293436
73,both_sides,unweighted,0.16441653139765278,0.002,1.0,180.0,180.0,1.0,1.0
73,both_sides,source,0.1328696077821261,0.002,1.0,145.1765454765486,180.0,2.0332561810254237,1.0
73,both_sides,target,0.11186883195925017,0.008,1.0,180.0,144.01146177312663,1.0,2.103367806007128
73,both_sides,both,0.07880428013041935,0.702,0.0,145.1765454765486,144.01146177312663,2.0332561810254237,2.103367806007128
74,source_only,unweighted,0.09485190614997713,0.18,0.0,180.0,180.0,1.0,1.0
74,source_only,source,0.07573536947139796,0.834,0.0,167.58021804240894,180.0,1.5843599045701569,1.0
74,source_only,target,0.08164551032963419,0.636,0.0,180.0,173.9816998497505,1.0,1.5644766942152115
74,source_only,both,0.06311557075931144,0.988,0.0,167.58021804240894,173.9816998497505,1.5843599045701569,1.5644766942152115
74,target_only,unweighted,0.13381579980185948,0.002,1.0,180.0,180.0,1.0,1.0
74,target_only,source,0.12181246187310925,0.002,1.0,173.24836115638246,180.0,1.5189145214141457,1.0
74,target_only,target,0.09958471105787813,0.104,0.0,180.0,164.51270661008533,1.0,1.6728576410826232
74,target_only,both,0.08807246772520899,0.392,0.0,173.24836115638246,164.51270661008533,1.5189145214141457,1.6728576410826232
74,both_sides,unweighted,0.1633520595183661,0.002,1.0,180.0,180.0,1.0,1.0
74,both_sides,source,0.13870010766140736,0.002,1.0,151.1757890237605,180.0,1.9722258464362008,1.0
74,both_sides,target,0.11158853974300408,0.014,1.0,180.0,147.92328011779728,1.0,2.0325948233391866
74,both_sides,both,0.08531483613236465,0.486,0.0,151.1757890237605,147.92328011779728,1.9722258464362008,2.0325948233391866
75,source_only,unweighted,0.10441493388965098,0.032,1.0,180.0,180.0,1.0,1.0
75,source_only,source,0.0849316929336277,0.52,0.0,165.8080557096161,180.0,1.5655136150778048,1.0
75,source_only,target,0.08869240411157817,0.396,0.0,180.0,171.42706650134835,1.0,1.6272257048546912
75,source_only,both,0.07028461710425103,0.924,0.0,165.8080557096161,171.42706650134835,1.5655136150778048,1.6272257048546912
75,target_only,unweighted,0.1661780702255754,0.002,1.0,180.0,180.0,1.0,1.0
75,target_only,source,0.15240755569621578,0.002,1.0,167.29784066777265,180.0,1.6630534755957274,1.0
75,target_only,target,0.1096445793656356,0.024,1.0,180.0,147.08634534239562,1.0,2.00778523685164
75,target_only,both,0.09434771745104249,0.224,0.0,167.29784066777265,147.08634534239562,1.6630534755957274,2.00778523685164
75,both_sides,unweighted,0.19013219974089318,0.002,1.0,180.0,180.0,1.0,1.0
75,both_sides,source,0.16729963202745007,0.002,1.0,148.5734316495824,180.0,1.9637322223470237,1.0
75,both_sides,target,0.12635540117590063,0.002,1.0,180.0,137.10940838240816,1.0,2.232338012582798
75,both_sides,both,0.09840119135492098,0.15,0.0,148.5734316495824,137.10940838240816,1.9637322223470237,2.232338012582798
76,source_only,unweighted,0.11139954084743178,0.008,1.0,180.0,180.0,1.0,1.0
76,source_only,source,0.08684250244813913,0.434,0.0,165.56407968323373,180.0,1.6672604900809667,1.0
76,source_only,target,0.09846887215862296,0.098,0.0,180.0,173.1492437753974,1.0,1.5139159223088032
76,source_only,both,0.07502160113904827,0.848,0.0,165.56407968323373,173.1492437753974,1.6672604900809667,1.5139159223088032
76,target_only,unweighted,0.1573967926002134,0.002,1.0,180.0,180.0,1.0,1.0
76,target_only,source,0.1433147313257613,0.002,1.0,167.68430325998116,180.0,1.769439548633949,1.0
76,target_only,target,0.10795475442455468,0.02,1.0,180.0,152.26807622382745,1.0,1.880375102804428
76,target_only,both,0.09318524675396192,0.234,0.0,167.68430325998116,152.26807622382745,1.769439548633949,1.880375102804428
76,both_sides,unweighted,0.18084089887212315,0.002,1.0,180.0,180.0,1.0,1.0
76,both_sides,source,0.1505184405706963,0.002,1.0,143.6262918931037,180.0,2.185913206971348,1.0
76,both_sides,target,0.12225869231306044,0.002,1.0,180.0,138.91597496896887,1.0,2.1787728101341197
76,both_sides,both,0.08780923438616588,0.366,0.0,143.6262918931037,138.91597496896887,2.185913206971348,2.1787728101341197
77,source_only,unweighted,0.10457731290961744,0.036,1.0,180.0,180.0,1.0,1.0
77,source_only,source,0.08072168166703714,0.692,0.0,165.47336914556158,180.0,1.5798502779290426,1.0
77,source_only,target,0.09288578590462337,0.266,0.0,180.0,174.34766629305776,1.0,1.451400296955032
77,source_only,both,0.06981772147841217,0.952,0.0,165.47336914556158,174.34766629305776,1.5798502779290426,1.451400296955032
77,target_only,unweighted,0.12491736015851242,0.002,1.0,180.0,180.0,1.0,1.0
77,target_only,source,0.11643065222199155,0.004,1.0,175.28562724790297,180.0,1.3943706300651444,1.0
77,target_only,target,0.09949585601553806,0.102,0.0,180.0,170.54889864399425,1.0,1.4593086484966604
77,target_only,both,0.09090678198425411,0.33,0.0,175.28562724790297,170.54889864399425,1.3943706300651444,1.4593086484966604
77,both_sides,unweighted,0.1412577989254687,0.002,1.0,180.0,180.0,1.0,1.0
77,both_sides,source,0.11162199398616658,0.014,1.0,153.91607835374407,180.0,1.822249894463692,1.0
77,both_sides,target,0.10470987937630324,0.046,1.0,180.0,157.22865198428696,1.0,1.7732438303054274
77,both_sides,both,0.07416415587425709,0.852,0.0,153.91607835374407,157.22865198428696,1.822249894463692,1.7732438303054274
78,source_only,unweighted,0.11986727537722908,0.002,1.0,180.0,180.0,1.0,1.0
78,source_only,source,0.08667113125389077,0.464,0.0,153.70528954749918,180.0,1.7695464407646448,1.0
78,source_only,target,0.0993259350535435,0.088,0.0,180.0,167.5603695463471,1.0,1.6935999626480183
78,source_only,both,0.0679295091118578,0.966,0.0,153.70528954749918,167.5603695463471,1.7695464407646448,1.6935999626480183
78,target_only,unweighted,0.1552990359701265,0.002,1.0,180.0,180.0,1.0,1.0
78,target_only,source,0.14054246949074256,0.002,1.0,164.42809845538025,180.0,1.6921734640246378,1.0
78,target_only,target,0.10329816801052638,0.054,0.0,180.0,149.85149434259864,1.0,1.906334574410992
78,target_only,both,0.08695637336200068,0.462,0.0,164.42809845538025,149.85149434259864,1.6921734640246378,1.906334574410992
78,both_sides,unweighted,0.18113079275262917,0.002,1.0,180.0,180.0,1.0,1.0
78,both_sides,source,0.15149315589137047,0.002,1.0,139.24276702814174,180.0,2.0728673152869135,1.0
78,both_sides,target,0.1204922766568364,0.004,1.0,180.0,137.93205843876999,1.0,2.16829019870796
78,both_sides,both,0.08538895800770896,0.502,0.0,139.24276702814174,137.93205843876999,2.0728673152869135,2.16829019870796
79,source_only,unweighted,0.10419086362597163,0.034,1.0,180.0,180.0,1.0,1.0
79,source_only,source,0.08358221338197439,0.538,0.0,167.85385579980343,180.0,1.5541899935048942,1.0
79,source_only,target,0.09120443080347358,0.266,0.0,180.0,174.35500826205782,1.0,1.4631464410431505
79,source_only,both,0.07110753579571903,0.93,0.0,167.85385579980343,174.35500826205782,1.5541899935048942,1.4631464410431505
79,target_only,unweighted,0.1561012555250724,0.002,1.0,180.0,180.0,1.0,1.0
79,target_only,source,0.14410942687708958,0.002,1.0,169.92291585393752,180.0,1.6374973475461203,1.0
79,target_only,target,0.11110555833142122,0.014,1.0,180.0,156.76933098842554,1.0,1.7899804642228327
79,target_only,both,0.09907052426673253,0.1,0.0,169.92291585393752,156.76933098842554,1.6374973475461203,1.7899804642228327
79,both_sides,unweighted,0.16593982148300565,0.002,1.0,180.0,180.0,1.0,1.0
79,both_sides,source,0.1414289327476865,0.002,1.0,149.00733528951702,180.0,1.976882855674241,1.0
79,both_sides,target,0.10858565710983463,0.02,1.0,180.0,145.10547533688512,1.0,2.0317802809084062
79,both_sides,both,0.08188410157425648,0.642,0.0,149.00733528951702,145.10547533688512,1.976882855674241,2.0317802809084062
80,source_only,unweighted,0.11245904587715287,0.01,1.0,180.0,180.0,1.0,1.0
80,source_only,source,0.08284682759870596,0.592,0.0,162.94974674395232,180.0,1.5849798095146461,1.0
80,source_only,target,0.0989989839196237,0.084,0.0,180.0,172.65440787108204,1.0,1.5268611382070152
80,source_only,both,0.07053807761696515,0.952,0.0,162.94974674395232,172.65440787108204,1.5849798095146461,1.5268611382070152
80,target_only,unweighted,0.12965845240816948,0.002,1.0,180.0,180.0,1.0,1.0
80,target_only,source,0.12250358474297973,0.002,1.0,175.63087043035986,180.0,1.3434879074437571,1.0
80,target_only,target,0.10262510826943926,0.06,0.0,180.0,170.5727632937833,1.0,1.5003408354834897
80,target_only,both,0.09532360327572278,0.178,0.0,175.63087043035986,170.5727632937833,1.3434879074437571,1.5003408354834897
80,both_sides,unweighted,0.1581388984148758,0.002,1.0,180.0,180.0,1.0,1.0
80,both_sides,source,0.1271841396019873,0.002,1.0,148.71296733199932,180.0,1.8492684613955879,1.0
80,both_sides,target,0.11691071642760589,0.002,1.0,180.0,154.76093546361167,1.0,1.899897694729385
80,both_sides,both,0.08447042927652362,0.54,0.0,148.71296733199932,154.76093546361167,1.8492684613955879,1.899897694729385
81,source_only,unweighted,0.09753225880201188,0.084,0.0,180.0,180.0,1.0,1.0
81,source_only,source,0.08057040930017553,0.646,0.0,170.63847961300212,180.0,1.4757375038558258,1.0
81,source_only,target,0.08528582901286323,0.46,0.0,180.0,175.17446304096347,1.0,1.3871580469912284
81,source_only,both,0.06910451108133206,0.94,0.0,170.63847961300212,175.17446304096347,1.4757375038558258,1.3871580469912284
81,target_only,unweighted,0.12982363397347965,0.002,1.0,180.0,180.0,1.0,1.0
81,target_only,source,0.12218120297447951,0.004,1.0,174.70268791161058,180.0,1.423320957385639,1.0
81,target_only,target,0.09602179367573538,0.126,0.0,180.0,166.6440649771695,1.0,1.5384341032605822
81,target_only,both,0.08836703868025086,0.366,0.0,174.70268791161058,166.6440649771695,1.423320957385639,1.5384341032605822
81,both_sides,unweighted,0.1427985310928212,0.002,1.0,180.0,180.0,1.0,1.0
81,both_sides,source,0.12048879110382124,0.002,1.0,155.68754918984857,180.0,1.8181018746953226,1.0
81,both_sides,target,0.09688442638831796,0.146,0.0,180.0,152.8371563266269,1.0,1.8344981072030002
81,both_sides,both,0.07332289251823204,0.868,0.0,155.68754918984857,152.8371563266269,1.8181018746953226,1.8344981072030002
82,source_only,unweighted,0.11918351051668952,0.002,1.0,180.0,180.0,1.0,1.0
82,source_only,source,0.0883522329360886,0.388,0.0,155.67358570170492,180.0,1.790800282375109,1.0
82,source_only,target,0.10071528984601778,0.082,0.0,180.0,169.16009218720103,1.0,1.6643804307691286
82,source_only,both,0.07053313395270017,0.916,0.0,155.67358570170492,169.16009218720103,1.790800282375109,1.6643804307691286
82,target_only,unweighted,0.1386080027815882,0.002,1.0,180.0,180.0,1.0,1.0
82,target_only,source,0.1278435003644091,0.002,1.0,172.85013013386973,180.0,1.5279571615138345,1.0
82,target_only,target,0.10469836783614603,0.04,1.0,180.0,164.495470846851,1.0,1.6458906972650835
82,target_only,both,0.09406680191345022,0.218,0.0,172.85013013386973,164.495470846851,1.5279571615138345,1.6458906972650835
82,both_sides,unweighted,0.16027202884468833,0.002,1.0,180.0,180.0,1.0,1.0
82,both_sides,source,0.1289972637739129,0.002,1.0,144.0438910144932,180.0,2.043085609478741,1.0
82,both_sides,target,0.1097538479121325,0.018,1.0,180.0,146.72971645838467,1.0,2.028106366849977
82,both_sides,both,0.07636730369075129,0.794,0.0,144.0438910144932,146.72971645838467,2.043085609478741,2.028106366849977
83,source_only,unweighted,0.10514782712238988,0.028,1.0,180.0,180.0,1.0,1.0
83,source_only,source,0.0757384631606046,0.802,0.0,158.1946535408482,180.0,1.6625882403132506,1.0
83,source_only,target,0.08848739841745154,0.37,0.0,180.0,171.12291446750098,1.0,1.6588944303609823
83,source_only,both,0.06001501381047761,0.99,0.0,158.1946535408482,171.12291446750098,1.6625882403132506,1.6588944303609823
83,target_only,unweighted,0.13524305936595032,0.002,1.0,180.0,180.0,1.0,1.0
83,target_only,source,0.12082343957355739,0.004,1.0,167.05356338081947,180.0,1.6853128663948769,1.0
83,target_only,target,0.0895842000985548,0.378,0.0,180.0,155.41168597372845,1.0,1.8407360709356309
83,target_only,both,0.0746080494010522,0.904,0.0,167.05356338081947,155.41168597372845,1.6853128663948769,1.8407360709356309
83,both_sides,unweighted,0.16318315996037192,0.002,1.0,180.0,180.0,1.0,1.0
83,both_sides,source,0.1332649792190377,0.002,1.0,142.51696692915755,180.0,1.9638511098393434,1.0
83,both_sides,target,0.10816125831676807,0.018,1.0,180.0,143.59684272852485,1.0,2.1298985412390166
83,both_sides,both,0.07321535995231779,0.888,0.0,142.51696692915755,143.59684272852485,1.9638511098393434,2.1298985412390166
84,source_only,unweighted,0.11971647138393537,0.006,1.0,180.0,180.0,1.0,1.0
84,source_only,source,0.09557956480281127,0.182,0.0,163.2112936481276,180.0,1.6806024163363786,1.0
84,source_only,target,0.1029300125278508,0.058,0.0,180.0,170.23117863966772,1.0,1.7051867497087103
84,source_only,both,0.07960379693569623,0.718,0.0,163.2112936481276,170.23117863966772,1.6806024163363786,1.7051867497087103
84,target_only,unweighted,0.16420118408017073,0.002,1.0,180.0,180.0,1.0,1.0
84,target_only,source,0.14717697524776435,0.002,1.0,164.7680010652788,180.0,1.7754878961390346,1.0
84,target_only,target,0.11521188243156559,0.004,1.0,180.0,149.57011810811022,1.0,2.0007471441597935
84,target_only,both,0.09772620351682197,0.112,0.0,164.7680010652788,149.57011810811022,1.7754878961390346,2.0007471441597935
84,both_sides,unweighted,0.1698678736092059,0.002,1.0,180.0,180.0,1.0,1.0
84,both_sides,source,0.14154750277879435,0.002,1.0,149.7879573736642,180.0,2.000618009673115,1.0
84,both_sides,target,0.11699891271793217,0.002,1.0,180.0,142.80887459456207,1.0,2.1640232095649035
84,both_sides,both,0.08633670845668129,0.454,0.0,149.7879573736642,142.80887459456207,2.000618009673115,2.1640232095649035
85,source_only,unweighted,0.12113980909922269,0.002,1.0,180.0,180.0,1.0,1.0
85,source_only,source,0.09037812369384711,0.292,0.0,159.95090244942577,180.0,1.7639175564300529,1.0
85,source_only,target,0.10814941969662936,0.018,1.0,180.0,172.1870487804026,1.0,1.5214530000162019
85,source_only,both,0.07834852641591106,0.734,0.0,159.95090244942577,172.1870487804026,1.7639175564300529,1.5214530000162019
85,target_only,unweighted,0.1529752190976985,0.002,1.0,180.0,180.0,1.0,1.0
85,target_only,source,0.14289245294923553,0.002,1.0,171.075734021567,180.0,1.6279538284841906,1.0
85,target_only,target,0.11572136778307834,0.004,1.0,180.0,162.43402567828932,1.0,1.6204382464635143
85,target_only,both,0.10547662468096063,0.034,1.0,171.075734021567,162.43402567828932,1.6279538284841906,1.6204382464635143
85,both_sides,unweighted,0.16241848136716963,0.002,1.0,180.0,180.0,1.0,1.0
85,both_sides,source,0.13316603970224236,0.004,1.0,147.10114306387788,180.0,2.054886797894137,1.0
85,both_sides,target,0.11414510552075043,0.006,1.0,180.0,148.15674955756552,1.0,1.9065745868255042
85,both_sides,both,0.0832742318942595,0.588,0.0,147.10114306387788,148.15674955756552,2.054886797894137,1.9065745868255042
86,source_only,unweighted,0.12590570035055632,0.002,1.0,180.0,180.0,1.0,1.0
86,source_only,source,0.09115352055925668,0.288,0.0,154.57916481225672,180.0,1.8127125086995317,1.0
86,source_only,target,0.10822246789452604,0.012,1.0,180.0,170.0683378268241,1.0,1.6600541444406718
86,source_only,both,0.07450109543706657,0.852,0.0,154.57916481225672,170.0683378268241,1.8127125086995317,1.6600541444406718
86,target_only,unweighted,0.13114513317329674,0.002,1.0,180.0,180.0,1.0,1.0
86,target_only,source,0.1240130320821862,0.002,1.0,176.2796235013446,180.0,1.3399619596766037,1.0
86,target_only,target,0.10614164798319248,0.018,1.0,180.0,171.73344681967694,1.0,1.4530448809122964
86,target_only,both,0.09900541747416991,0.076,0.0,176.2796235013446,171.73344681967694,1.3399619596766037,1.4530448809122964
86,both_sides,unweighted,0.15821960162322818,0.002,1.0,180.0,180.0,1.0,1.0
86,both_sides,source,0.11927647559663522,0.002,1.0,142.80061983047315,180.0,2.058828641683003,1.0
86,both_sides,target,0.10835599050663935,0.012,1.0,180.0,145.91207085857673,1.0,2.022405245884377
86,both_sides,both,0.06572441101453322,0.97,0.0,142.80061983047315,145.91207085857673,2.058828641683003,2.022405245884377
87,source_only,unweighted,0.09783516137021794,0.104,0.0,180.0,180.0,1.0,1.0
87,source_only,source,0.06761643538788734,0.968,0.0,160.62179641479358,180.0,1.7005817987962768,1.0
87,source_only,target,0.08564826097419645,0.466,0.0,180.0,172.42619647203767,1.0,1.5730511589850051
87,source_only,both,0.05695321613937584,0.998,0.0,160.62179641479358,172.42619647203767,1.7005817987962768,1.5730511589850051
87,target_only,unweighted,0.10898342383020881,0.01,1.0,180.0,180.0,1.0,1.0
87,target_only,source,0.10040274031374741,0.06,0.0,175.30740595600503,180.0,1.4184174509526548,1.0
87,target_only,target,0.08524461053614522,0.514,0.0,180.0,171.1136995709996,1.0,1.4767316918710185
87,target_only,both,0.0768666341403617,0.794,0.0,175.30740595600503,171.1136995709996,1.4184174509526548,1.4767316918710185
87,both_sides,unweighted,0.13926654187623838,0.002,1.0,180.0,180.0,1.0,1.0
87,both_sides,source,0.10764528901880974,0.024,1.0,152.32740349397423,180.0,1.8746243061585754,1.0
87,both_sides,target,0.10289094172988579,0.056,0.0,180.0,157.23014866319338,1.0,1.8175594841705995
87,both_sides,both,0.07113195454319922,0.91,0.0,152.32740349397423,157.23014866319338,1.8746243061585754,1.8175594841705995
88,source_only,unweighted,0.11271161789361378,0.01,1.0,180.0,180.0,1.0,1.0
88,source_only,source,0.08845955866711411,0.358,0.0,164.63943674238104,180.0,1.6644327520505902,1.0
88,source_only,target,0.10072716374269514,0.07,0.0,180.0,174.22525269666986,1.0,1.5109928556474392
88,source_only,both,0.07710925099342303,0.758,0.0,164.63943674238104,174.22525269666986,1.6644327520505902,1.5109928556474392
88,target_only,unweighted,0.1372159112559061,0.002,1.0,180.0,180.0,1.0,1.0
88,target_only,source,0.12714344593995852,0.002,1.0,173.05899820053853,180.0,1.541571373074158,1.0
88,target_only,target,0.10568839558974921,0.022,1.0,180.0,167.16837077070755,1.0,1.5896127323881575
88,target_only,both,0.095418121410113,0.166,0.0,173.05899820053853,167.16837077070755,1.541571373074158,1.5896127323881575
88,both_sides,unweighted,0.15386728871361072,0.002,1.0,180.0,180.0,1.0,1.0
88,both_sides,source,0.1214192659873165,0.002,1.0,150.49937848729317,180.0,1.9728532622860062,1.0
88,both_sides,target,0.11447897007483206,0.008,1.0,180.0,153.97286454700077,1.0,1.9060013547353611
88,both_sides,both,0.08091954969074822,0.664,0.0,150.49937848729317,153.97286454700077,1.9728532622860062,1.9060013547353611
89,source_only,unweighted,0.08332452941624752,0.508,0.0,180.0,180.0,1.0,1.0
89,source_only,source,0.06858557838245667,0.938,0.0,174.54792247061474,180.0,1.3777794488209938,1.0
89,source_only,target,0.07804209585876479,0.732,0.0,180.0,178.16163015746088,1.0,1.3257428094182981
89,source_only,both,0.06374238780426267,0.988,0.0,174.54792247061474,178.16163015746088,1.3777794488209938,1.3257428094182981
89,target_only,unweighted,0.12906838991769548,0.002,1.0,180.0,180.0,1.0,1.0
89,target_only,source,0.11837608312264428,0.006,1.0,174.60974243898377,180.0,1.4438173479706053,1.0
89,target_only,target,0.1027212604707321,0.06,0.0,180.0,170.00073329256577,1.0,1.5544983381366777
89,target_only,both,0.09223219285201914,0.24,0.0,174.60974243898377,170.00073329256577,1.4438173479706053,1.5544983381366777
89,both_sides,unweighted,0.13086778025453435,0.002,1.0,180.0,180.0,1.0,1.0
89,both_sides,source,0.106002255981157,0.034,1.0,158.11141239224747,180.0,1.791036158442767,1.0
89,both_sides,target,0.09478674383898658,0.178,0.0,180.0,159.74494817393358,1.0,1.8311973081493778
89,both_sides,both,0.07033923736604196,0.932,0.0,158.11141239224747,159.74494817393358,1.791036158442767,1.8311973081493778
90,source_only,unweighted,0.11514336419753085,0.004,1.0,180.0,180.0,1.0,1.0
90,source_only,source,0.09099128956748763,0.284,0.0,165.6808155614586,180.0,1.6299700099102388,1.0
90,source_only,target,0.10290812805576673,0.032,1.0,180.0,174.68006155431763,1.0,1.410323057493456
90,source_only,both,0.07935597353010802,0.706,0.0,165.6808155614586,174.68006155431763,1.6299700099102388,1.410323057493456
90,target_only,unweighted,0.13364273929279075,0.002,1.0,180.0,180.0,1.0,1.0
90,target_only,source,0.12646824520580954,0.002,1.0,176.079435832932,180.0,1.4219684397141734,1.0
90,target_only,target,0.1046159099606169,0.05,0.0,180.0,169.4996401787168,1.0,1.4394226768297673
90,target_only,both,0.09727014536222581,0.144,0.0,176.079435832932,169.4996401787168,1.4219684397141734,1.4394226768297673
90,both_sides,unweighted,0.1598970136031093,0.002,1.0,180.0,180.0,1.0,1.0
90,both_sides,source,0.1307976931200106,0.002,1.0,152.37250099873776,180.0,1.9255801337003913,1.0
90,both_sides,target,0.11522078943369415,0.01,1.0,180.0,153.22778644466504,1.0,1.7805373244861535
90,both_sides,both,0.08446870477859354,0.548,0.0,152.37250099873776,153.22778644466504,1.9255801337003913,1.7805373244861535
91,source_only,unweighted,0.10775616426611798,0.018,1.0,180.0,180.0,1.0,1.0
