repeat,overlap_severity,mode,statistic,pvalue,reject,source_ess,target_ess,source_max_weight,target_max_weight
27,0.1,overlap,0.075764565623433,0.755,0.0,179.90855454067884,179.69549300180188,0.24999875151900594,0.24999997159635923
27,0.2,unweighted,0.08247519909312605,0.515,0.0,180.0,180.0,1.0,1.0
27,0.2,source,0.06732139790743527,0.97,0.0,171.83467596662254,180.0,1.5572293477483257,1.0
27,0.2,target,0.06795172883805164,0.96,0.0,180.0,165.5584979512131,1.0,1.7120864189171845
27,0.2,both,0.054222169270658,1.0,0.0,171.83467596662254,165.5584979512131,1.5572293477483257,1.7120864189171845
27,0.2,crump,0.08247519909312605,0.515,0.0,180.0,180.0,1.0,1.0
27,0.2,overlap,0.07921915811996844,0.625,0.0,179.34794900826256,177.62684522520962,0.2499997273885569,0.24999690732488464
27,0.3,unweighted,0.08835110977747296,0.29,0.0,180.0,180.0,1.0,1.0
27,0.3,source,0.0676660534596503,0.94,0.0,166.04832525759826,180.0,1.740544959927048,1.0
27,0.3,target,0.06847377577836813,0.91,0.0,180.0,152.9851977606041,1.0,1.8833639169286336
27,0.3,both,0.050279777363908276,1.0,0.0,166.04832525759826,152.9851977606041,1.740544959927048,1.8833639169286336
27,0.3,crump,0.08835110977747296,0.29,0.0,180.0,180.0,1.0,1.0
27,0.3,overlap,0.0814097282345993,0.59,0.0,178.15296678841918,173.7003036641142,0.24998644180102886,0.24999993981672433
27,0.4,unweighted,0.10022840077732052,0.035,1.0,180.0,180.0,1.0,1.0
27,0.4,source,0.07314590077995672,0.825,0.0,158.3938268552719,180.0,1.9542825991759698,1.0
27,0.4,target,0.07149361615061788,0.855,0.0,180.0,137.99796857989637,1.0,2.0260983869934726
27,0.4,both,0.04871577133965134,1.0,0.0,158.3938268552719,137.99796857989637,1.9542825991759698,2.0260983869934726
27,0.4,crump,0.09962915589354582,0.085,0.0,179.0,180.0,1.0,1.0
27,0.4,overlap,0.08712697913920561,0.36,0.0,175.75699835016349,167.947166893497,0.24999614021583286,0.24999974369745967
28,0.0,unweighted,0.07958618160341413,0.665,0.0,180.0,180.0,1.0,1.0
28,0.0,source,0.07532186967347755,0.825,0.0,179.02187523992973,180.0,1.198519825767573,1.0
28,0.0,target,0.0748403533513596,0.825,0.0,180.0,179.0514421680276,1.0,1.176103647447161
28,0.0,both,0.07070995449313122,0.92,0.0,179.02187523992973,179.0514421680276,1.198519825767573,1.176103647447161
28,0.0,crump,0.07958618160341413,0.665,0.0,180.0,180.0,1.0,1.0
28,0.0,overlap,0.07979838612070195,0.685,0.0,179.99032565545897,179.98971264370388,0.24999973013648266,0.24999993961664685
28,0.1,unweighted,0.08474565519737845,0.475,0.0,180.0,180.0,1.0,1.0
28,0.1,source,0.07531903852287558,0.82,0.0,175.5434293333037,180.0,1.420650325155947,1.0
28,0.1,target,0.07236349024109001,0.88,0.0,180.0,172.74319070879724,1.0,1.4148233603321552
28,0.1,both,0.06357379162318776,0.98,0.0,175.5434293333037,172.74319070879724,1.420650325155947,1.4148233603321552
28,0.1,crump,0.08474565519737845,0.475,0.0,180.0,180.0,1.0,1.0
28,0.1,overlap,0.08281767502740404,0.545,0.0,179.79524709553644,179.180759358653,0.2499999875263904,0.2499998521296181
28,0.2,unweighted,0.09364528463648833,0.18,0.0,180.0,180.0,1.0,1.0
28,0.2,source,0.07972606393115964,0.69,0.0,171.51577369863054,180.0,1.5829970452619324,1.0
28,0.2,target,0.07278088951128542,0.87,0.0,180.0,162.94057319271244,1.0,1.6213422071993973
28,0.2,both,0.060535387711724425,0.99,0.0,171.51577369863054,162.94057319271244,1.5829970452619324,1.6213422071993973
28,0.2,crump,0.09364528463648833,0.18,0.0,180.0,180.0,1.0,1.0
28,0.2,overlap,0.08778765474869328,0.39,0.0,179.24560355440778,176.57742854827572,0.2499999919417312,0.24999911361500812
28,0.3,unweighted,0.1053140289208962,0.02,1.0,180.0,180.0,1.0,1.0
28,0.3,source,0.08604116615606903,0.485,0.0,164.96873220456294,180.0,1.7913889348780343,1.0
28,0.3,target,0.07474983606766103,0.83,0.0,180.0,149.31834330729043,1.0,1.8559786217614909
28,0.3,both,0.05816818096329689,0.995,0.0,164.96873220456294,149.31834330729043,1.7913889348780343,1.8559786217614909
28,0.3,crump,0.10299354780290068,0.05,0.0,180.0,178.0,1.0,1.0
28,0.3,overlap,0.09263960756476652,0.27,0.0,177.66028309593315,171.15660435476354,0.24997961468561256,0.24999944970189986
28,0.4,unweighted,0.10977262802926382,0.01,1.0,180.0,180.0,1.0,1.0
28,0.4,source,0.08531649448757048,0.495,0.0,157.7044635087393,180.0,2.00078937428504,1.0
28,0.4,target,0.07281486967628084,0.87,0.0,180.0,134.53489714401374,1.0,2.1326240021952176
28,0.4,both,0.0526509572023173,1.0,0.0,157.7044635087393,134.53489714401374,2.00078937428504,2.1326240021952176
28,0.4,crump,0.10472598448567694,0.06,0.0,180.0,171.0,1.0,1.0
28,0.4,overlap,0.0909211398751567,0.29,0.0,175.0128206448654,164.35526026777188,0.24999959080487816,0.24997085496456073
29,0.0,unweighted,0.060467938385916783,1.0,0.0,180.0,180.0,1.0,1.0
29,0.0,source,0.05991867279255039,1.0,0.0,179.94896591153451,180.0,1.0437335773695018,1.0
29,0.0,target,0.05960888205512928,1.0,0.0,180.0,179.94549872107794,1.0,1.0475236971078532
29,0.0,both,0.059063689589293096,1.0,0.0,179.94896591153451,179.94549872107794,1.0437335773695018,1.0475236971078532
29,0.0,crump,0.060467938385916783,1.0,0.0,180.0,180.0,1.0,1.0
29,0.0,overlap,0.060814757071658364,1.0,0.0,179.99996972953053,179.99997105495567,0.24999998864270057,0.24999998095871287
29,0.1,unweighted,0.0645352185261393,0.965,0.0,180.0,180.0,1.0,1.0
29,0.1,source,0.05788986129297946,1.0,0.0,176.88832301416898,180.0,1.3397383552365878,1.0
29,0.1,target,0.057451527607508254,1.0,0.0,180.0,174.74604354497313,1.0,1.405309042060355
29,0.1,both,0.05123950685195655,1.0,0.0,176.88832301416898,174.74604354497313,1.3397383552365878,1.405309042060355
29,0.1,crump,0.0645352185261393,0.965,0.0,180.0,180.0,1.0,1.0
29,0.1,overlap,0.0641722361725068,0.975,0.0,179.88515466269308,179.6336524858343,0.2499999747933158,0.24999886221685666
29,0.2,unweighted,0.06964397481329065,0.915,0.0,180.0,180.0,1.0,1.0
29,0.2,source,0.059138882299623524,1.0,0.0,172.87490779755777,180.0,1.5173625885722501,1.0
29,0.2,target,0.05746447840782495,1.0,0.0,180.0,164.89541589056608,1.0,1.6522583174155625
29,0.2,both,0.04808810718287336,1.0,0.0,172.87490779755777,164.89541589056608,1.5173625885722501,1.6522583174155625
29,0.2,crump,0.06964397481329065,0.915,0.0,180.0,180.0,1.0,1.0
29,0.2,overlap,0.06747012785515111,0.93,0.0,179.40301114660787,177.5912023130514,0.24999991063221663,0.24999474927960422
29,0.3,unweighted,0.07970465820759032,0.71,0.0,180.0,180.0,1.0,1.0
29,0.3,source,0.06396325337083086,0.99,0.0,166.48201048909752,180.0,1.7296995983042867,1.0
29,0.3,target,0.060093790405614696,1.0,0.0,180.0,150.7905168197914,1.0,1.944934611581021
29,0.3,both,0.04672730765090803,1.0,0.0,166.48201048909752,150.7905168197914,1.7296995983042867,1.944934611581021
29,0.3,crump,0.07970465820759032,0.71,0.0,180.0,180.0,1.0,1.0
29,0.3,overlap,0.0732616966175314,0.865,0.0,177.94862774981067,172.79411412670163,0.24999806729471566,0.24999174931366241
29,0.4,unweighted,0.09011511107300717,0.315,0.0,180.0,180.0,1.0,1.0
29,0.4,source,0.07041825227113031,0.9,0.0,160.21358750021338,180.0,1.9179686907047961,1.0
29,0.4,target,0.06274924912604593,0.98,0.0,180.0,136.34829679896856,1.0,2.2056733379865623
29,0.4,both,0.0465564283362934,1.0,0.0,160.21358750021338,136.34829679896856,1.9179686907047961,2.2056733379865623
29,0.4,crump,0.08584851317285519,0.445,0.0,178.0,176.0,1.0,1.0
29,0.4,overlap,0.07879021993037555,0.765,0.0,175.77458536524094,166.78797775608277,0.24999533453619058,0.24998853785796096
30,0.0,unweighted,0.07754607719859777,0.735,0.0,180.0,180.0,1.0,1.0
30,0.0,source,0.07540811257428046,0.815,0.0,179.7006527555495,180.0,1.1500849156153758,1.0
30,0.0,target,0.07480065524044985,0.835,0.0,180.0,179.7070038936768,1.0,1.0923963113408313
30,0.0,both,0.07269422946537493,0.885,0.0,179.7006527555495,179.7070038936768,1.1500849156153758,1.0923963113408313
30,0.0,crump,0.07754607719859777,0.735,0.0,180.0,180.0,1.0,1.0
30,0.0,overlap,0.077908911958741,0.735,0.0,179.99865324381642,179.9989314793314,0.24999999958214836,0.24999999491092773
30,0.1,unweighted,0.08723093945282732,0.365,0.0,180.0,180.0,1.0,1.0
30,0.1,source,0.0796664169361262,0.695,0.0,177.13157659216552,180.0,1.4511392657498972,1.0
30,0.1,target,0.07513625561440487,0.845,0.0,180.0,174.9556875013694,1.0,1.3192841459553115
30,0.1,both,0.0680863954208443,0.96,0.0,177.13157659216552,174.9556875013694,1.4511392657498972,1.3192841459553115
30,0.1,crump,0.08723093945282732,0.365,0.0,180.0,180.0,1.0,1.0
30,0.1,overlap,0.0860175916470679,0.43,0.0,179.88694055106444,179.65148655725739,0.24999958394396107,0.2499999767221122
30,0.2,unweighted,0.09682351966163695,0.14,0.0,180.0,180.0,1.0,1.0
30,0.2,source,0.08430799599965597,0.485,0.0,172.64826829689957,180.0,1.7015908737452672,1.0
30,0.2,target,0.07555409664706965,0.785,0.0,180.0,164.80609854223215,1.0,1.565377298788217
30,0.2,both,0.06437785183821954,0.98,0.0,172.64826829689957,164.80609854223215,1.7015908737452672,1.565377298788217
30,0.2,crump,0.09682351966163695,0.14,0.0,180.0,180.0,1.0,1.0
30,0.2,overlap,0.09245481670003386,0.265,0.0,179.33264932094497,177.79995109697416,0.24999989037924827,0.24999989376656442
30,0.3,unweighted,0.1091120237006554,0.01,1.0,180.0,180.0,1.0,1.0
30,0.3,source,0.09160939542733222,0.28,0.0,167.56225944298458,180.0,1.9045056413379744,1.0
30,0.3,target,0.07841400534247368,0.73,0.0,180.0,152.3946155324682,1.0,1.7991943005895303
30,0.3,both,0.06329118804902109,0.98,0.0,167.56225944298458,152.3946155324682,1.9045056413379744,1.7991943005895303
30,0.3,crump,0.1091120237006554,0.01,1.0,180.0,180.0,1.0,1.0
30,0.3,overlap,0.10027045379590567,0.095,0.0,178.25281723628672,174.25227187061006,0.24999999659711608,0.24999994155641514
30,0.4,unweighted,0.11279380144032922,0.015,1.0,180.0,180.0,1.0,1.0
30,0.4,source,0.09013455501620357,0.335,0.0,161.62237111593987,180.0,2.109118188641681,1.0
30,0.4,target,0.0767767040756591,0.77,0.0,180.0,138.99301111389732,1.0,2.0455520300930154
30,0.4,both,0.05813533587289066,0.995,0.0,161.62237111593987,138.99301111389732,2.109118188641681,2.0455520300930154
30,0.4,crump,0.11169861554230051,0.015,1.0,180.0,178.0,1.0,1.0
30,0.4,overlap,0.10072086741163375,0.09,0.0,176.48380779204206,169.0543229911904,0.24999999625037442,0.2499988922315293
31,0.0,unweighted,0.06906336877000459,0.945,0.0,180.0,180.0,1.0,1.0
31,0.0,source,0.06867537612835978,0.95,0.0,179.95801219491796,180.0,1.039311701217733,1.0
31,0.0,target,0.06808733103080375,0.95,0.0,180.0,179.95897572125074,1.0,1.03755960944598
31,0.0,both,0.06770200021716284,0.95,0.0,179.95801219491796,179.95897572125074,1.039311701217733,1.03755960944598
31,0.0,crump,0.06906336877000459,0.945,0.0,180.0,180.0,1.0,1.0
31,0.0,overlap,0.06940960211925196,0.945,0.0,179.9999809225482,179.99998509873492,0.2499999978312372,0.24999999936295186
31,0.1,unweighted,0.07593031550068588,0.815,0.0,180.0,180.0,1.0,1.0
31,0.1,source,0.07075744091150427,0.935,0.0,177.67288839674995,180.0,1.2912843284766944,1.0
31,0.1,target,0.06662290619402408,0.97,0.0,180.0,176.08243879875195,1.0,1.3085948836576096
31,0.1,both,0.061829646691205845,0.995,0.0,177.67288839674995,176.08243879875195,1.2912843284766944,1.3085948836576096
31,0.1,crump,0.07593031550068588,0.815,0.0,180.0,180.0,1.0,1.0
31,0.1,overlap,0.07529583038690447,0.85,0.0,179.93746707567405,179.81141160705818,0.24999997848901362,0.24999991714602351
31,0.2,unweighted,0.08403881839658589,0.52,0.0,180.0,180.0,1.0,1.0
31,0.2,source,0.07473678778974992,0.85,0.0,173.56765505951944,180.0,1.4859941670710886,1.0
31,0.2,target,0.06670582946571013,0.96,0.0,180.0,167.09658878549732,1.0,1.5565457882827152
31,0.2,both,0.05858818444928267,1.0,0.0,173.56765505951944,167.09658878549732,1.4859941670710886,1.5565457882827152
31,0.2,crump,0.08403881839658589,0.52,0.0,180.0,180.0,1.0,1.0
31,0.2,overlap,0.08096301472122566,0.63,0.0,179.50249921964402,178.39290267766262,0.24999878986359034,0.2499993737472909
31,0.3,unweighted,0.09542832837982015,0.145,0.0,180.0,180.0,1.0,1.0
31,0.3,source,0.08219064982474265,0.63,0.0,168.23515115423436,180.0,1.6697983017890348,1.0
31,0.3,target,0.0690752459093383,0.955,0.0,180.0,154.74949480956008,1.0,1.8082847011147827
31,0.3,both,0.058079581773479126,1.0,0.0,168.23515115423436,154.74949480956008,1.6697983017890348,1.8082847011147827
31,0.3,crump,0.09542832837982015,0.145,0.0,180.0,180.0,1.0,1.0
31,0.3,overlap,0.08883840902643836,0.33,0.0,178.3194964503031,175.32243767174802,0.2499999380250749,0.24998932212952968
31,0.4,unweighted,0.10560221383935375,0.025,1.0,180.0,180.0,1.0,1.0
31,0.4,source,0.08789725525151633,0.395,0.0,161.6446565773423,180.0,1.86790005175971,1.0
31,0.4,target,0.07069852012335451,0.94,0.0,180.0,140.483394567136,1.0,2.0792315902283565
31,0.4,both,0.056651087605522746,1.0,0.0,161.6446565773423,140.483394567136,1.86790005175971,2.0792315902283565
31,0.4,crump,0.1045813552275636,0.03,1.0,180.0,179.0,1.0,1.0
31,0.4,overlap,0.09465601900939521,0.19,0.0,176.00327016925166,170.55908661958662,0.24999871400995963,0.24994078149375706
32,0.0,unweighted,0.06889386621704008,0.96,0.0,180.0,180.0,1.0,1.0
32,0.0,source,0.07176590944824696,0.925,0.0,179.7149638957583,180.0,1.1155889939432535,1.0
32,0.0,target,0.07113072672836418,0.945,0.0,180.0,179.72308792538277,1.0,1.0826568612904264
32,0.0,both,0.07406549554469735,0.875,0.0,179.7149638957583,179.72308792538277,1.1155889939432535,1.0826568612904264
32,0.0,crump,0.06889386621704008,0.96,0.0,180.0,180.0,1.0,1.0
32,0.0,overlap,0.06928257469327845,0.96,0.0,179.9992610195809,179.9992986890741,0.249999735229743,0.24999999976874746
32,0.1,unweighted,0.07709031111873191,0.775,0.0,180.0,180.0,1.0,1.0
32,0.1,source,0.07227763248218876,0.92,0.0,178.73377527575315,180.0,1.2037347766512576,1.0
32,0.1,target,0.07087468364126948,0.92,0.0,180.0,177.82687444215256,1.0,1.2718248212013759
32,0.1,both,0.06629208719625734,0.985,0.0,178.73377527575315,177.82687444215256,1.2037347766512576,1.2718248212013759
32,0.1,crump,0.07709031111873191,0.775,0.0,180.0,180.0,1.0,1.0
32,0.1,overlap,0.07706797437301607,0.79,0.0,179.98444940328852,179.935657023817,0.24999999216257077,0.2499998903492277
32,0.2,unweighted,0.08656653616064625,0.435,0.0,180.0,180.0,1.0,1.0
32,0.2,source,0.07762307236993933,0.76,0.0,175.982058956217,180.0,1.3634683164724422,1.0
32,0.2,target,0.07191076340635992,0.91,0.0,180.0,170.70878121948104,1.0,1.5108469412232641
32,0.2,both,0.06381057905432863,0.985,0.0,175.982058956217,170.70878121948104,1.3634683164724422,1.5108469412232641
32,0.2,crump,0.08656653616064625,0.435,0.0,180.0,180.0,1.0,1.0
32,0.2,overlap,0.08442924382163773,0.5,0.0,179.83598181787875,179.1540361749174,0.24999994793532795,0.24999999402255088
32,0.3,unweighted,0.09525638717421125,0.155,0.0,180.0,180.0,1.0,1.0
32,0.3,source,0.08305785403080145,0.57,0.0,172.35318851910682,180.0,1.5070317816986134,1.0
32,0.3,target,0.07111958200829509,0.905,0.0,180.0,160.34354075530135,1.0,1.7349815782132407
32,0.3,both,0.060546055900963625,0.995,0.0,172.35318851910682,160.34354075530135,1.5070317816986134,1.7349815782132407
32,0.3,crump,0.09525638717421125,0.155,0.0,180.0,180.0,1.0,1.0
32,0.3,overlap,0.0890582000035699,0.31,0.0,179.38531224492746,177.05389381374764,0.24999980272199948,0.24999929052187006
32,0.4,unweighted,0.1071333257125438,0.025,1.0,180.0,180.0,1.0,1.0
32,0.4,source,0.0898186783536556,0.315,0.0,167.42746640171546,180.0,1.6664250774353195,1.0
32,0.4,target,0.07484319919897775,0.83,0.0,180.0,147.2357412089097,1.0,1.9800870972603568
32,0.4,both,0.06079951508187047,0.99,0.0,167.42746640171546,147.2357412089097,1.6664250774353195,1.9800870972603568
32,0.4,crump,0.1071333257125438,0.025,1.0,180.0,180.0,1.0,1.0
32,0.4,overlap,0.09792981343999876,0.11,0.0,178.31191666404635,173.7092107175853,0.24999999824294003,0.24999886056342913
33,0.0,unweighted,0.0562878534141137,1.0,0.0,180.0,180.0,1.0,1.0
33,0.0,source,0.06190763318961526,0.99,0.0,178.64715506441175,180.0,1.209965717651428,1.0
33,0.0,target,0.060574038769985156,1.0,0.0,180.0,178.76172732094489,1.0,1.2391131993951567
33,0.0,both,0.06648483843183423,0.97,0.0,178.64715506441175,178.76172732094489,1.209965717651428,1.2391131993951567
33,0.0,crump,0.0562878534141137,1.0,0.0,180.0,180.0,1.0,1.0
33,0.0,overlap,0.05668354483431109,1.0,0.0,179.97904612922085,179.98374385204414,0.24999997979084063,0.24999996235147376
33,0.1,unweighted,0.07068071178174058,0.96,0.0,180.0,180.0,1.0,1.0
33,0.1,source,0.06866955088359732,0.975,0.0,179.70867872428113,180.0,1.1119559206629759,1.0
33,0.1,target,0.06709558888555736,0.985,0.0,180.0,179.5049496958229,1.0,1.1097017666705375
33,0.1,both,0.0651310223915236,0.99,0.0,179.70867872428113,179.5049496958229,1.1119559206629759,1.1097017666705375
33,0.1,crump,0.07068071178174058,0.96,0.0,180.0,180.0,1.0,1.0
33,0.1,overlap,0.07087755611300242,0.96,0.0,179.9990413352139,179.99676849550406,0.24999999609317133,0.24999987197612972
33,0.2,unweighted,0.07642988683127572,0.835,0.0,180.0,180.0,1.0,1.0
33,0.2,source,0.06999850081944826,0.925,0.0,177.5182539306321,180.0,1.3246263721870057,1.0
33,0.2,target,0.06453869606460466,0.98,0.0,180.0,174.4945375768398,1.0,1.3438685348103998
33,0.2,both,0.0586088529852509,0.995,0.0,177.5182539306321,174.4945375768398,1.3246263721870057,1.3438685348103998
33,0.2,crump,0.07642988683127572,0.835,0.0,180.0,180.0,1.0,1.0
33,0.2,overlap,0.07520228670562983,0.87,0.0,179.93136574230348,179.72245351490838,0.24999996545995617,0.24999987337748714
33,0.3,unweighted,0.08462683756287151,0.505,0.0,180.0,180.0,1.0,1.0
33,0.3,source,0.07356841239463477,0.885,0.0,173.69334963196616,180.0,1.517453077726953,1.0
33,0.3,target,0.06510107094461061,0.97,0.0,180.0,164.85740157186038,1.0,1.5882742620819126
33,0.3,both,0.05543781110101218,1.0,0.0,173.69334963196616,164.85740157186038,1.517453077726953,1.5882742620819126
33,0.3,crump,0.08462683756287151,0.505,0.0,180.0,180.0,1.0,1.0
33,0.3,overlap,0.08099722024909936,0.665,0.0,179.5601544015511,178.48174644744267,0.24999999178811894,0.24999773191769542
33,0.4,unweighted,0.09523892508763909,0.145,0.0,180.0,180.0,1.0,1.0
33,0.4,source,0.07894178235772335,0.725,0.0,168.1633387828243,180.0,1.7189020321379338,1.0
33,0.4,target,0.0681350804772976,0.94,0.0,180.0,151.9331195573923,1.0,1.8555234912887641
33,0.4,both,0.054492222819032904,1.0,0.0,168.1633387828243,151.9331195573923,1.7189020321379338,1.8555234912887641
33,0.4,crump,0.09523892508763909,0.145,0.0,180.0,180.0,1.0,1.0
33,0.4,overlap,0.08884095116011315,0.31,0.0,178.4816708392408,175.82722297771753,0.24999985943585712,0.24999997711862468
34,0.0,unweighted,0.08041458809632679,0.675,0.0,180.0,180.0,1.0,1.0
34,0.0,source,0.07614032561906581,0.77,0.0,178.7399467644836,180.0,1.2152511457294881,1.0
34,0.0,target,0.07543324780423254,0.795,0.0,180.0,178.7831447611515,1.0,1.2893281681105155
34,0.0,both,0.07128061772108125,0.89,0.0,178.7399467644836,178.7831447611515,1.2152511457294881,1.2893281681105155
34,0.0,crump,0.08041458809632679,0.675,0.0,180.0,180.0,1.0,1.0
34,0.0,overlap,0.08068359396131128,0.685,0.0,179.9862407279176,179.9801124226691,0.24999995024847563,0.24999999998661057
34,0.1,unweighted,0.08794068072702332,0.39,0.0,180.0,180.0,1.0,1.0
34,0.1,source,0.07917142500896636,0.72,0.0,175.19024931873454,180.0,1.4185114375993138,1.0
34,0.1,target,0.07480192850542486,0.81,0.0,180.0,172.18965767481805,1.0,1.580906240146958
34,0.1,both,0.0666282157586878,0.965,0.0,175.19024931873454,172.18965767481805,1.4185114375993138,1.580906240146958
34,0.1,crump,0.08794068072702332,0.39,0.0,180.0,180.0,1.0,1.0
34,0.1,overlap,0.08609626973738052,0.5,0.0,179.81016760882338,179.1086344355073,0.24999999367742423,0.2499984159628763
34,0.2,unweighted,0.09706607700807804,0.165,0.0,180.0,180.0,1.0,1.0
34,0.2,source,0.08452020152635854,0.575,0.0,170.59145571805334,180.0,1.5887997320268126,1.0
34,0.2,target,0.0760148217986786,0.795,0.0,180.0,161.7538863391834,1.0,1.8263553131323622
34,0.2,both,0.06465461515560227,0.98,0.0,170.59145571805334,161.7538863391834,1.5887997320268126,1.8263553131323622
34,0.2,crump,0.09706607700807804,0.165,0.0,180.0,180.0,1.0,1.0
34,0.2,overlap,0.09193626938277545,0.3,0.0,179.29507935602584,176.38753455139712,0.24999970679852027,0.249997366706965
34,0.3,unweighted,0.09751638279225727,0.135,0.0,180.0,180.0,1.0,1.0
34,0.3,source,0.08123738400116501,0.67,0.0,165.6839319953672,180.0,1.73826178119074,1.0
34,0.3,target,0.0715370731389407,0.9,0.0,180.0,150.38191880758043,1.0,2.034760513396971
34,0.3,both,0.057377355565476594,0.995,0.0,165.6839319953672,150.38191880758043,1.73826178119074,2.034760513396971
34,0.3,crump,0.09751638279225727,0.135,0.0,180.0,180.0,1.0,1.0
34,0.3,overlap,0.08791756851921298,0.385,0.0,178.38770605191246,171.6002219699242,0.24999954698956595,0.24999999753468516
34,0.4,unweighted,0.10820226909007774,0.015,1.0,180.0,180.0,1.0,1.0
34,0.4,source,0.08844750805786189,0.41,0.0,159.48877765524642,180.0,1.910155257367317,1.0
34,0.4,target,0.07300184432427706,0.845,0.0,180.0,137.32052516759134,1.0,2.263271911835236
34,0.4,both,0.05624142069633218,1.0,0.0,159.48877765524642,137.32052516759134,1.910155257367317,2.263271911835236
34,0.4,crump,0.10562524789339604,0.015,1.0,180.0,175.0,1.0,1.0
34,0.4,overlap,0.09217698689886747,0.27,0.0,176.7167525520234,165.6255929001344,0.2499879337723478,0.24999979760334987
35,0.0,unweighted,0.076804827770157,0.825,0.0,180.0,180.0,1.0,1.0
35,0.0,source,0.07576147200179448,0.88,0.0,179.9283763481619,180.0,1.0585270642153115,1.0
35,0.0,target,0.07545152124056614,0.895,0.0,180.0,179.9200023019562,1.0,1.0469319267833195
35,0.0,both,0.07441664031590015,0.92,0.0,179.9283763481619,179.9200023019562,1.0585270642153115,1.0469319267833195
35,0.0,crump,0.076804827770157,0.825,0.0,180.0,180.0,1.0,1.0
35,0.0,overlap,0.0771013311705191,0.825,0.0,179.9999469657246,179.9999413310949,0.2499999997480743,0.24999999375283896
35,0.1,unweighted,0.08701086915104406,0.43,0.0,180.0,180.0,1.0,1.0
35,0.1,source,0.07862222211574814,0.81,0.0,177.17467701488323,180.0,1.3624975806180355,1.0
35,0.1,target,0.07628115892231192,0.885,0.0,180.0,175.00565038019928,1.0,1.330782381406742
35,0.1,both,0.0684987646124765,0.985,0.0,177.17467701488323,175.00565038019928,1.3624975806180355,1.330782381406742
35,0.1,crump,0.08701086915104406,0.43,0.0,180.0,180.0,1.0,1.0
35,0.1,overlap,0.0863262784049676,0.465,0.0,179.92038854650087,179.7120166200874,0.24999999847130908,0.24999854749411918
35,0.2,unweighted,0.09348079465782655,0.21,0.0,180.0,180.0,1.0,1.0
35,0.2,source,0.08016648932432406,0.745,0.0,173.34868709128588,180.0,1.5533401638272513,1.0
35,0.2,target,0.07546613380214437,0.895,0.0,180.0,165.52004917567058,1.0,1.554274868937319
35,0.2,both,0.06370867978378256,0.995,0.0,173.34868709128588,165.52004917567058,1.5533401638272513,1.554274868937319
35,0.2,crump,0.09348079465782655,0.21,0.0,180.0,180.0,1.0,1.0
35,0.2,overlap,0.09061036295624261,0.345,0.0,179.56624603535008,178.1074204459592,0.24999905306507073,0.24999997162851326
35,0.3,unweighted,0.10450857815119646,0.045,1.0,180.0,180.0,1.0,1.0
35,0.3,source,0.08493986861809405,0.54,0.0,167.29568531321885,180.0,1.771335628674524,1.0
35,0.3,target,0.07867955354185632,0.745,0.0,180.0,152.0255460549001,1.0,1.828847244918192
35,0.3,both,0.06197571702969039,0.995,0.0,167.29568531321885,152.0255460549001,1.771335628674524,1.828847244918192
35,0.3,crump,0.10450857815119646,0.045,1.0,180.0,180.0,1.0,1.0
35,0.3,overlap,0.09803946684283739,0.13,0.0,178.4525714364943,174.19939511954303,0.24999288128009475,0.24999664983766934
35,0.4,unweighted,0.1111219507315958,0.02,1.0,180.0,180.0,1.0,1.0
35,0.4,source,0.08762281067460947,0.46,0.0,161.54314616683283,180.0,1.9534320819394162,1.0
35,0.4,target,0.0780524022687217,0.825,0.0,180.0,138.69595726151542,1.0,2.070390020867361
35,0.4,both,0.0584129853817267,1.0,0.0,161.54314616683283,138.69595726151542,1.9534320819394162,2.070390020867361
35,0.4,crump,0.10925860614047256,0.015,1.0,180.0,178.0,1.0,1.0
35,0.4,overlap,0.09926713614845832,0.13,0.0,176.78120156912942,169.09489689593195,0.24999999682465707,0.2499557148220781
36,0.0,unweighted,0.07413348289132754,0.855,0.0,180.0,180.0,1.0,1.0
36,0.0,source,0.07694415700299947,0.775,0.0,179.6487525744513,180.0,1.1187148727960032,1.0
36,0.0,target,0.07695867024409067,0.79,0.0,180.0,179.61068399421652,1.0,1.1109600307853345
36,0.0,both,0.07983858884623425,0.69,0.0,179.6487525744513,179.61068399421652,1.1187148727960032,1.1109600307853345
36,0.0,crump,0.07413348289132754,0.855,0.0,180.0,180.0,1.0,1.0
36,0.0,overlap,0.07455354852349784,0.855,0.0,179.99900495229443,179.99864476798183,0.24999994852769444,0.24999993381328156
36,0.1,unweighted,0.08481453094040543,0.525,0.0,180.0,180.0,1.0,1.0
36,0.1,source,0.08033285466923148,0.69,0.0,178.51848784431888,180.0,1.2093585773543327,1.0
36,0.1,target,0.07729758598611618,0.795,0.0,180.0,177.4598869755174,1.0,1.2605060168826538
36,0.1,both,0.07300661459831442,0.905,0.0,178.51848784431888,177.4598869755174,1.2093585773543327,1.2605060168826538
36,0.1,crump,0.08481453094040543,0.525,0.0,180.0,180.0,1.0,1.0
36,0.1,overlap,0.0845945721981361,0.54,0.0,179.9806743304917,179.9086358393714,0.24999999875136777,0.24999995798852664
36,0.2,unweighted,0.09706714010821521,0.14,0.0,180.0,180.0,1.0,1.0
36,0.2,source,0.08889177701540706,0.375,0.0,175.81734085733592,180.0,1.3530186406548481,1.0
36,0.2,target,0.07946554046573695,0.71,0.0,180.0,170.01132004136514,1.0,1.471675033149447
